Time(s)	IR_denoised_wiener
4.350000	-349.393863
4.360000	-346.521330
4.370000	-369.701121
4.380000	-390.243467
4.390000	-389.166973
4.400000	-375.173974
4.410000	-360.776027
4.420000	-346.872395
4.430000	-325.494263
4.440000	-296.058369
4.450000	-270.715136
4.460000	-248.342613
4.470000	-235.425348
4.480000	-225.393170
4.490000	-216.284107
4.500000	-199.561947
4.510000	-176.974438
4.520000	-152.874923
4.530000	-124.114923
4.540000	-85.653842
4.550000	-35.401699
4.560000	14.389282
4.570000	61.199312
4.580000	94.938959
4.590000	131.732620
4.600000	183.002308
4.610000	241.741520
4.620000	297.247999
4.630000	342.953887
4.640000	373.355008
4.650000	349.933591
4.660000	254.709381
4.670000	126.593452
4.680000	32.330378
4.690000	-8.352706
4.700000	-20.649278
4.710000	-29.442346
4.720000	-37.713509
4.730000	-37.981706
4.740000	-41.976018
4.750000	-56.988121
4.760000	-71.332708
4.770000	-60.773425
4.780000	-39.274741
4.790000	-30.399238
4.800000	-42.322383
4.810000	-56.433076
4.820000	-59.533547
4.830000	-57.000307
4.840000	-46.539746
4.850000	-35.076014
4.860000	-19.334817
4.870000	-2.988071
4.880000	10.051791
4.890000	18.956960
4.900000	30.641222
4.910000	46.735319
4.920000	66.404664
4.930000	85.685476
4.940000	103.355639
4.950000	121.490970
4.960000	135.801684
4.970000	147.490378
4.980000	155.085489
4.990000	165.022882
5.000000	180.538154
5.010000	198.381496
5.020000	212.493294
5.030000	236.303434
5.040000	268.584240
5.050000	295.366040
5.060000	306.527686
5.070000	306.978120
5.080000	277.913792
5.090000	184.386572
5.100000	37.934549
5.110000	-91.538104
5.120000	-162.616789
5.130000	-191.114217
5.140000	-208.037862
5.150000	-220.787234
5.160000	-228.264417
5.170000	-239.985297
5.180000	-256.629669
5.190000	-265.643718
5.200000	-242.124780
5.210000	-176.842695
5.220000	-100.560980
5.230000	-58.914158
5.240000	-71.424166
5.250000	-111.357680
5.260000	-143.764282
5.270000	-169.399166
5.280000	-185.595289
5.290000	-179.245997
5.300000	-128.570215
5.310000	-36.996871
5.320000	70.894907
5.330000	167.408105
5.340000	229.202687
5.350000	188.187136
5.360000	69.930956
5.370000	-46.056166
5.380000	-74.495807
5.390000	-17.377093
5.400000	41.681563
5.410000	88.320145
5.420000	123.060688
5.430000	158.878739
5.440000	186.873152
5.450000	191.579002
5.460000	190.268164
5.470000	199.101784
5.480000	221.453223
5.490000	249.418361
5.500000	260.422358
5.510000	270.999657
5.520000	274.818921
5.530000	246.017131
5.540000	152.354052
5.550000	16.340659
5.560000	-96.169843
5.570000	-155.948215
5.580000	-167.966564
5.590000	-160.814591
5.600000	-135.533999
5.610000	-104.893295
5.620000	-77.938404
5.630000	-71.173418
5.640000	-76.790709
5.650000	-69.253259
5.660000	-55.915505
5.670000	-54.878507
5.680000	-84.891711
5.690000	-120.565892
5.700000	-141.732693
5.710000	-146.153361
5.720000	-150.476794
5.730000	-158.891584
5.740000	-162.369973
5.750000	-161.508686
5.760000	-159.790589
5.770000	-168.667583
5.780000	-174.328790
5.790000	-167.359254
5.800000	-153.429519
5.810000	-138.907664
5.820000	-131.388834
5.830000	-119.258920
5.840000	-104.909280
5.850000	-90.800087
5.860000	-77.949208
5.870000	-66.529431
5.880000	-60.189571
5.890000	-58.772931
5.900000	-56.940695
5.910000	-52.216342
5.920000	-31.521804
5.930000	-0.905105
5.940000	23.676665
5.950000	34.902927
5.960000	44.399860
5.970000	33.098956
5.980000	-39.798043
5.990000	-170.444196
6.000000	-304.051555
6.010000	-384.847217
6.020000	-420.007587
6.030000	-428.813491
6.040000	-429.491112
6.050000	-427.609102
6.060000	-420.148860
6.070000	-424.659384
6.080000	-435.274181
6.090000	-436.883198
6.100000	-426.298197
6.110000	-419.358920
6.120000	-436.200684
6.130000	-460.601814
6.140000	-476.303786
6.150000	-484.092590
6.160000	-486.279160
6.170000	-483.447051
6.180000	-473.114887
6.190000	-454.341519
6.200000	-436.180848
6.210000	-423.761655
6.220000	-414.428874
6.230000	-405.050922
6.240000	-392.213557
6.250000	-382.572268
6.260000	-368.497078
6.270000	-355.000063
6.280000	-345.982926
6.290000	-341.289067
6.300000	-332.652500
6.310000	-317.800841
6.320000	-302.550907
6.330000	-289.510722
6.340000	-267.284741
6.350000	-254.176363
6.360000	-253.852865
6.370000	-247.989722
6.380000	-232.000470
6.390000	-245.800684
6.400000	-330.025720
6.410000	-461.646080
6.420000	-580.826128
6.430000	-658.118140
6.440000	-699.266681
6.450000	-709.131537
6.460000	-703.614940
6.470000	-686.322142
6.480000	-676.550884
6.490000	-680.020301
6.500000	-685.318216
6.510000	-678.924700
6.520000	-672.700873
6.530000	-681.717108
6.540000	-706.589934
6.550000	-730.340864
6.560000	-746.053206
6.570000	-756.538143
6.580000	-760.050994
6.590000	-760.966145
6.600000	-760.253565
6.610000	-762.618750
6.620000	-772.336168
6.630000	-786.132042
