Time(s)	RED_denoised_wiener
10.570000	2613.694404
10.580000	2588.029260
10.590000	2520.947530
10.600000	2458.446403
10.610000	2397.075927
10.620000	2391.367704
10.630000	2392.265196
10.640000	2394.087318
10.650000	2399.490323
10.660000	2402.128933
10.670000	2413.110526
10.680000	2407.084624
10.690000	2392.170587
10.700000	2368.700561
10.710000	2363.986742
10.720000	2362.547964
10.730000	2365.196978
10.740000	2383.441046
10.750000	2423.074794
10.760000	2468.625939
10.770000	2498.619948
10.780000	2516.563519
10.790000	2514.818804
10.800000	2493.874621
10.810000	2453.032473
10.820000	2402.901712
10.830000	2352.259550
10.840000	2303.596803
10.850000	2272.541454
10.860000	2279.323410
10.870000	2312.756062
10.880000	2361.067502
10.890000	2394.607413
10.900000	2417.590527
10.910000	2438.824021
10.920000	2446.743622
10.930000	2449.447350
10.940000	2439.540226
10.950000	2433.823195
10.960000	2436.321117
10.970000	2446.873556
10.980000	2461.443990
10.990000	2480.288272
11.000000	2510.605087
11.010000	2561.393660
11.020000	2626.075684
11.030000	2684.814794
11.040000	2736.616718
11.050000	2778.248308
11.060000	2812.860307
11.070000	2834.341212
11.080000	2842.471366
11.090000	2853.497069
11.100000	2871.065306
11.110000	2894.324463
11.120000	2914.989108
11.130000	2928.512106
11.140000	2948.311920
11.150000	2963.315147
11.160000	2977.692250
11.170000	2980.425085
11.180000	2986.492207
11.190000	2997.178563
11.200000	3026.006501
11.210000	3053.187500
11.220000	3073.239909
11.230000	3085.221576
11.240000	3078.458760
11.250000	3054.634575
11.260000	3001.985122
11.270000	2959.865196
11.280000	2922.731479
11.290000	2891.121902
11.300000	2868.828876
11.310000	2862.060043
11.320000	2872.253993
11.330000	2878.276336
11.340000	2873.391454
11.350000	2865.204109
11.360000	2872.230254
11.370000	2889.738662
11.380000	2907.724442
11.390000	2971.761631
11.400000	3045.328117
11.410000	3125.210241
11.420000	3161.804372
11.430000	3193.900776
11.440000	3229.861996
11.450000	3245.499292
11.460000	3261.372335
11.470000	3262.662855
11.480000	3263.289535
11.490000	3258.769507
11.500000	3247.874983
11.510000	3234.548657
11.520000	3224.121512
11.530000	3220.312931
11.540000	3222.009914
11.550000	3214.694443
11.560000	3208.953546
11.570000	3204.029943
11.580000	3193.198117
11.590000	3150.963385
11.600000	3073.483792
11.610000	2995.984552
11.620000	2936.033497
11.630000	2893.267748
11.640000	2843.160176
11.650000	2799.631935
11.660000	2765.229700
11.670000	2734.948143
11.680000	2692.573195
11.690000	2623.238118
11.700000	2567.704837
11.710000	2533.738100
11.720000	2534.149570
11.730000	2534.405850
11.740000	2544.345875
11.750000	2565.345267
11.760000	2583.125959
11.770000	2584.245599
11.780000	2571.574633
11.790000	2547.099102
11.800000	2504.955812
11.810000	2429.879295
11.820000	2361.438547
11.830000	2315.209622
11.840000	2290.825260
11.850000	2269.769593
11.860000	2253.210567
11.870000	2241.603830
11.880000	2231.192205
11.890000	2176.262397
11.900000	2090.608500
11.910000	1948.415026
11.920000	1809.862131
11.930000	1689.374738
11.940000	1590.015572
11.950000	1467.801172
11.960000	1368.008355
11.970000	1288.690317
11.980000	1261.350316
11.990000	1161.740533
12.000000	999.313222
12.010000	702.486778
12.020000	345.927929
12.030000	-203.422540
12.040000	-957.879241
12.050000	-1948.806175
12.060000	-2928.009062
12.070000	-3843.153374
12.080000	-4584.074132
12.090000	-5287.608180
12.100000	-5749.633688
12.110000	-6072.671218
12.120000	-6087.548060
12.130000	-6127.884585
12.140000	-6030.535691
12.150000	-5737.158381
12.160000	-4981.058532
12.170000	-4133.292781
12.180000	-2928.945079
12.190000	-1932.149464
12.200000	-1514.750144
12.210000	-3575.314132
12.220000	-8461.082091
12.230000	-17509.994083
12.240000	-32454.482696
12.250000	-47492.574210
12.260000	-63073.027494
12.270000	-70357.233606
12.280000	-73088.794612
12.290000	-69888.044112
12.300000	-63695.439352
12.310000	-59071.771168
12.320000	-55991.255478
12.330000	-53070.058941
12.340000	-49357.677890
12.350000	-46317.425697
12.360000	-42136.883382
12.370000	-37800.919440
12.380000	-31403.636163
12.390000	-22466.940390
12.400000	4423.255953
12.410000	6038.836142
12.420000	6464.183849
12.430000	6089.623867
12.440000	6431.889601
12.450000	6122.739352
12.460000	6410.704518
12.470000	6175.942319
12.480000	6410.917141
12.490000	6210.867497
12.500000	6400.483200
12.510000	6239.100259
12.520000	6371.799126
12.530000	6185.825597
12.540000	6229.922633
12.550000	6043.733561
12.560000	6074.830744
12.570000	5941.658513
12.580000	5992.039703
12.590000	5908.055780
12.600000	5962.508506
12.610000	5899.307650
12.620000	5951.965774
12.630000	5922.688421
12.640000	5984.090332
12.650000	5952.744274
12.660000	5990.820084
12.670000	5956.624499
12.680000	5992.993203
12.690000	5973.095516
12.700000	6000.800935
12.710000	5982.695142
12.720000	5988.396361
12.730000	5967.641499
12.740000	5971.950045
12.750000	5943.301705
12.760000	5913.768517
12.770000	5851.138625
12.780000	5816.866753
12.790000	5783.757085
12.800000	5778.139514
12.810000	5730.809784
12.820000	5677.065008
12.830000	5598.416179
