Time(s)	GREEN_denoised_wiener
4.140000	1028.029463
4.150000	1032.170311
4.160000	1044.416919
4.170000	1062.255004
4.180000	1081.216955
4.190000	1100.099915
4.200000	1119.105397
4.210000	1135.019954
4.220000	1144.411031
4.230000	1148.370158
4.240000	1152.480011
4.250000	1161.803209
4.260000	1177.288558
4.270000	1190.628284
4.280000	1197.859729
4.290000	1207.237507
4.300000	1226.513341
4.310000	1247.887727
4.320000	1259.907171
4.330000	1262.318836
4.340000	1263.742026
4.350000	1263.808440
4.360000	1257.981796
4.370000	1247.062238
4.380000	1234.645279
4.390000	1224.064510
4.400000	1214.713618
4.410000	1205.480881
4.420000	1198.873854
4.430000	1195.975088
4.440000	1193.771044
4.450000	1190.554199
4.460000	1185.083937
4.470000	1180.893941
4.480000	1175.126551
4.490000	1168.991882
4.500000	1163.916528
4.510000	1160.166470
4.520000	1158.119709
4.530000	1157.084070
4.540000	1157.070485
4.550000	1159.417352
4.560000	1163.761656
4.570000	1171.834478
4.580000	1178.846028
4.590000	1187.349225
4.600000	1197.668067
4.610000	1209.605995
4.620000	1219.891435
4.630000	1226.943497
4.640000	1235.541333
4.650000	1245.342292
4.660000	1260.277954
4.670000	1274.121119
4.680000	1287.775037
4.690000	1301.639041
4.700000	1318.351676
4.710000	1331.872783
4.720000	1337.671694
4.730000	1337.863582
4.740000	1332.725027
4.750000	1320.921205
4.760000	1302.519672
4.770000	1284.066952
4.780000	1268.039662
4.790000	1252.603569
4.800000	1235.627725
4.810000	1220.222974
4.820000	1208.614576
4.830000	1202.575177
4.840000	1198.653936
4.850000	1197.003606
4.860000	1196.087783
4.870000	1193.829135
4.880000	1187.919030
4.890000	1178.726161
4.900000	1168.819901
4.910000	1162.691474
4.920000	1159.100794
4.930000	1158.055390
4.940000	1157.437096
4.950000	1157.820683
4.960000	1158.162325
4.970000	1156.977522
4.980000	1158.629083
4.990000	1162.846474
5.000000	1169.487059
5.010000	1175.765055
5.020000	1181.408176
5.030000	1186.072352
5.040000	1186.375863
5.050000	1185.786032
5.060000	1192.409851
5.070000	1207.533850
5.080000	1223.805619
5.090000	1229.320635
5.100000	1223.282657
5.110000	1201.481418
5.120000	1166.828571
5.130000	1127.371556
5.140000	1090.420300
5.150000	1056.289573
5.160000	1021.046700
5.170000	986.602549
5.180000	954.048991
5.190000	924.960882
5.200000	904.103295
5.210000	888.674229
5.220000	875.197416
5.230000	859.760583
5.240000	844.347799
5.250000	828.212026
5.260000	812.876193
5.270000	799.700645
5.280000	788.102715
5.290000	777.558727
5.300000	767.698120
5.310000	758.117675
5.320000	749.329486
5.330000	739.369084
5.340000	730.671341
5.350000	723.980062
5.360000	718.371968
5.370000	715.293363
5.380000	710.752601
5.390000	707.987251
5.400000	706.817029
5.410000	707.040042
5.420000	705.899176
5.430000	699.780990
5.440000	687.009589
5.450000	667.214229
5.460000	637.801693
5.470000	594.329271
5.480000	535.376372
5.490000	460.194242
5.500000	386.443376
5.510000	316.203402
5.520000	241.810360
5.530000	158.045284
5.540000	84.351933
5.550000	23.078225
5.560000	-26.695868
5.570000	-62.360132
5.580000	-81.837922
5.590000	-88.470996
5.600000	-88.981156
5.610000	-89.573273
5.620000	-91.103469
5.630000	-96.007930
5.640000	-99.869267
5.650000	-102.450646
5.660000	-103.632900
5.670000	-104.561949
5.680000	-107.064448
5.690000	-111.670001
5.700000	-118.161856
5.710000	-124.107476
5.720000	-128.265641
5.730000	-135.565933
5.740000	-146.696073
5.750000	-162.363671
5.760000	-187.812450
5.770000	-223.823565
5.780000	-264.586060
5.790000	-295.268278
5.800000	-314.741156
5.810000	-319.718507
5.820000	-311.922367
5.830000	-306.552362
5.840000	-324.800895
5.850000	-374.384011
5.860000	-445.322457
5.870000	-514.819537
5.880000	-570.832811
5.890000	-618.733359
5.900000	-665.400967
5.910000	-714.955490
5.920000	-765.641082
5.930000	-809.182032
5.940000	-839.911566
5.950000	-858.449927
5.960000	-874.231218
5.970000	-899.083560
5.980000	-932.209555
5.990000	-964.388278
6.000000	-993.235075
6.010000	-1022.739760
6.020000	-1056.623288
6.030000	-1089.764555
6.040000	-1114.703506
6.050000	-1144.210835
6.060000	-1190.954142
6.070000	-1270.595910
6.080000	-1361.176559
6.090000	-1448.858624
6.100000	-1532.397966
6.110000	-1599.462565
6.120000	-1659.650009
6.130000	-1719.737524
6.140000	-1777.542805
6.150000	-1815.184544
6.160000	-1825.166149
6.170000	-1815.861355
6.180000	-1800.177817
6.190000	-1779.884137
6.200000	-1753.223718
6.210000	-1722.629681
6.220000	-1700.341803
6.230000	-1698.754883
6.240000	-1715.800034
6.250000	-1741.906648
6.260000	-1767.974008
6.270000	-1789.118389
6.280000	-1801.867514
6.290000	-1805.386949
6.300000	-1806.498866
6.310000	-1811.371092
6.320000	-1816.488221
6.330000	-1819.075742
6.340000	-1820.207145
6.350000	-1821.167158
6.360000	-1827.658230
6.370000	-1839.295710
6.380000	-1857.836201
6.390000	-1881.135026
6.400000	-1909.743516
6.410000	-1940.018543
6.420000	-1963.694295
6.430000	-1975.299656
6.440000	-1974.382526
6.450000	-1961.975581
6.460000	-1938.125840
6.470000	-1903.043455
6.480000	-1860.604423
6.490000	-1818.848318
6.500000	-1782.800619
6.510000	-1751.362582
6.520000	-1715.702117
6.530000	-1673.621918
6.540000	-1626.340139
6.550000	-1575.610152
6.560000	-1523.707300
6.570000	-1474.330265
6.580000	-1429.464645
6.590000	-1389.106717
6.600000	-1351.612860
6.610000	-1324.303389
6.620000	-1308.473678
6.630000	-1301.886387
6.640000	-1298.052383
6.650000	-1296.214887
6.660000	-1296.363079
6.670000	-1296.267415
6.680000	-1291.731999
6.690000	-1281.725753
6.700000	-1270.846986
6.710000	-1259.235930
6.720000	-1244.686415
6.730000	-1223.472951
6.740000	-1199.945830
6.750000	-1178.106934
6.760000	-1159.931035
6.770000	-1142.458822
6.780000	-1123.650314
6.790000	-1098.200040
6.800000	-1067.452900
6.810000	-1034.344071
6.820000	-1003.659078
6.830000	-974.537828
6.840000	-945.261512
6.850000	-912.459040
6.860000	-874.935287
6.870000	-835.456527
6.880000	-797.342670
6.890000	-762.515617
6.900000	-729.807024
6.910000	-698.307553
6.920000	-667.003231
6.930000	-636.168503
6.940000	-606.265425
6.950000	-582.775371
6.960000	-562.235173
6.970000	-539.108649
6.980000	-506.600214
6.990000	-468.870752
7.000000	-430.698991
7.010000	-394.692233
7.020000	-360.521682
7.030000	-327.912473
7.040000	-298.080374
7.050000	-269.858036
7.060000	-243.040202
7.070000	-219.206953
7.080000	-200.399703
7.090000	-186.281030
7.100000	-172.145519
7.110000	-158.434172
7.120000	-146.625733
7.130000	-137.984888
7.140000	-129.492290
7.150000	-117.264622
7.160000	-102.771554
7.170000	-86.272314
7.180000	-68.784126
7.190000	-49.673308
7.200000	-30.533931
7.210000	-14.141940
7.220000	1.331244
7.230000	15.652824
7.240000	29.133693
7.250000	43.052753
7.260000	60.209550
7.270000	80.714583
7.280000	101.880399
7.290000	120.979036
7.300000	134.819433
7.310000	146.530360
7.320000	159.361700
7.330000	173.676709
7.340000	190.508815
7.350000	211.427590
7.360000	238.928249
7.370000	266.423352
7.380000	284.610101
7.390000	290.038444
7.400000	284.910777
7.410000	278.609935
