Time(s)	IR_denoised_median
5.920000	-380.029649
5.930000	-413.823662
5.940000	-413.823662
5.950000	-413.823662
5.960000	-412.414844
5.970000	-398.353462
5.980000	-384.051548
5.990000	-353.658048
6.000000	-330.812266
6.010000	-281.820790
6.020000	-239.772103
6.030000	-190.870528
6.040000	-124.757214
6.050000	-101.128581
6.060000	-63.439026
6.070000	0.475437
6.080000	48.714574
6.090000	103.238691
6.100000	153.763387
6.110000	153.763387
6.120000	153.763387
6.130000	144.833886
6.140000	9.716583
6.150000	-147.405231
6.160000	-315.271783
6.170000	-435.531698
6.180000	-506.432360
6.190000	-543.723060
6.200000	-562.841269
6.210000	-562.841269
6.220000	-562.841269
6.230000	-525.965256
6.240000	-487.232781
6.250000	-463.177112
6.260000	-463.177112
6.270000	-463.177112
6.280000	-486.832643
6.290000	-490.338494
6.300000	-493.498272
6.310000	-493.498272
6.320000	-493.498272
6.330000	-471.837200
6.340000	-451.727777
6.350000	-436.200294
6.360000	-404.910549
6.370000	-361.647147
6.380000	-329.162893
6.390000	-281.979019
6.400000	-224.514847
6.410000	-181.383849
6.420000	-134.767752
6.430000	-77.836351
6.440000	-29.107767
6.450000	36.814278
6.460000	77.348032
6.470000	116.630680
6.480000	180.791833
6.490000	180.791833
6.500000	180.791833
6.510000	122.773707
6.520000	-42.178940
6.530000	-228.461279
6.540000	-389.733011
6.550000	-523.835071
6.560000	-597.218325
6.570000	-651.432582
6.580000	-684.601815
6.590000	-703.070108
6.600000	-703.070108
6.610000	-703.070108
6.620000	-681.378471
6.630000	-670.148108
6.640000	-670.148108
6.650000	-670.148108
6.660000	-690.249014
6.670000	-719.780319
6.680000	-740.726691
6.690000	-740.726691
6.700000	-740.726691
6.710000	-734.305217
6.720000	-711.550757
6.730000	-675.167911
6.740000	-659.042158
6.750000	-625.851719
6.760000	-560.611515
6.770000	-517.742672
6.780000	-487.019739
6.790000	-437.593310
6.800000	-387.578679
6.810000	-334.403255
6.820000	-283.174737
6.830000	-214.160892
6.840000	-171.963300
6.850000	-125.726978
6.860000	-59.809230
6.870000	-12.456546
6.880000	19.443078
6.890000	74.897232
6.900000	114.464792
6.910000	153.386184
6.920000	153.386184
6.930000	153.386184
6.940000	41.411282
6.950000	-129.763553
6.960000	-311.575828
6.970000	-461.277943
6.980000	-543.597700
6.990000	-601.020014
7.000000	-641.538839
7.010000	-657.733628
7.020000	-670.571704
7.030000	-670.571704
7.040000	-670.571704
7.050000	-642.325806
7.060000	-642.325806
7.070000	-642.325806
7.080000	-646.330206
7.090000	-656.921064
7.100000	-670.412948
7.110000	-689.654166
7.120000	-689.654166
7.130000	-689.654166
7.140000	-666.226467
7.150000	-646.634587
7.160000	-620.082690
7.170000	-583.648054
7.180000	-533.948886
7.190000	-502.769146
7.200000	-457.649476
7.210000	-393.977366
7.220000	-349.476787
7.230000	-301.028711
7.240000	-246.371412
7.250000	-195.122502
7.260000	-151.260154
7.270000	-101.177384
7.280000	-49.207346
7.290000	12.793039
7.300000	56.737210
7.310000	99.879466
7.320000	159.674004
7.330000	201.815637
7.340000	253.772584
7.350000	316.671796
7.360000	362.784458
7.370000	362.784458
7.380000	362.784458
7.390000	296.870869
7.400000	151.288085
7.410000	-35.998309
7.420000	-188.729427
7.430000	-278.003567
7.440000	-349.958851
7.450000	-386.838943
7.460000	-410.301935
7.470000	-410.301935
7.480000	-410.301935
7.490000	-393.475666
7.500000	-384.073899
7.510000	-384.073899
7.520000	-384.073899
7.530000	-385.532999
7.540000	-415.362950
7.550000	-431.959533
7.560000	-454.206130
7.570000	-454.206130
7.580000	-454.206130
7.590000	-434.229982
7.600000	-420.460502
7.610000	-380.038874
7.620000	-355.945468
7.630000	-325.669458
7.640000	-298.519148
7.650000	-247.200580
7.660000	-207.266255
7.670000	-149.554520
7.680000	-129.245318
7.690000	-59.518492
7.700000	413.509342
7.710000	478.317136
7.720000	478.317136
7.730000	478.317136
7.740000	417.190330
7.750000	283.577667
7.760000	115.610524
7.770000	9.248408
7.780000	-89.378567
7.790000	-127.786267
7.800000	-135.590432
7.810000	-135.590432
7.820000	-135.590432
7.830000	-127.592149
7.840000	-94.266865
7.850000	-49.244216
7.860000	-42.550381
7.870000	-42.550381
7.880000	-42.550381
7.890000	-66.183814
7.900000	-66.183814
7.910000	-66.183814
7.920000	-64.682263
7.930000	-46.373277
7.940000	-40.119274
7.950000	-16.951475
7.960000	21.365998
7.970000	54.426067
7.980000	79.908142
7.990000	134.919349
8.000000	154.176763
8.010000	210.800716
8.020000	250.102548
8.030000	299.917190
8.040000	360.962551
8.050000	404.962974
8.060000	456.978232
8.070000	503.913393
8.080000	555.065082
8.090000	588.788735
8.100000	630.290751
8.110000	689.632851
8.120000	724.382837
8.130000	768.698144
8.140000	830.413663
8.150000	830.413663
8.160000	830.413663
8.170000	735.651633
8.180000	606.693931
8.190000	446.565740
8.200000	308.069983
8.210000	222.433016
8.220000	168.434101
8.230000	168.314268
8.240000	156.994772
8.250000	156.994772
8.260000	156.994772
8.270000	185.444853
8.280000	220.593570
8.290000	242.197374
8.300000	242.197374
8.310000	242.197374
8.320000	225.594901
8.330000	211.893418
8.340000	202.128208
8.350000	202.128208
8.360000	202.128208
8.370000	209.629900
8.380000	239.717908
8.390000	283.127583
8.400000	795.899675
8.410000	851.844698
8.420000	899.874247
8.430000	950.373502
8.440000	1007.848953
8.450000	1058.869460
8.460000	1107.889337
8.470000	1141.332577
8.480000	1141.332577
8.490000	1141.332577
8.500000	542.057995
8.510000	537.309383
8.520000	537.309383
8.530000	537.309383
8.540000	537.309383
8.550000	526.101054
8.560000	515.837863
8.570000	478.521222
8.580000	478.521222
8.590000	478.521222
8.600000	483.730791
8.610000	506.174502
8.620000	532.135265
8.630000	564.598673
8.640000	610.568852
8.650000	649.966583
8.660000	667.032478
8.670000	736.601535
8.680000	764.048926
8.690000	816.699586
8.700000	1302.017915
8.710000	1344.026646
8.720000	1344.026646
8.730000	1344.026646
8.740000	1223.556560
8.750000	1080.089778
8.760000	909.540344
8.770000	789.395305
8.780000	694.259878
8.790000	667.909104
8.800000	639.964238
8.810000	639.964238
8.820000	639.964238
8.830000	674.629725
8.840000	692.203035
8.850000	693.651526
8.860000	693.651526
8.870000	693.651526
8.880000	651.706884
8.890000	638.776405
8.900000	595.730529
8.910000	570.212110
8.920000	558.630939
8.930000	548.638662
8.940000	545.632895
8.950000	544.960716
8.960000	472.555386
8.970000	387.630313
8.980000	328.439681
8.990000	296.654245
9.000000	296.654245
9.010000	296.654245
9.020000	303.172887
9.030000	327.727913
9.040000	408.752485
9.050000	541.699594
9.060000	697.280063
9.070000	851.702182
9.080000	1022.938024
9.090000	1154.515845
9.100000	1172.656427
9.110000	1172.656427
9.120000	1172.656427
9.130000	1166.424567
9.140000	1158.272737
9.150000	1079.899433
9.160000	892.512059
9.170000	703.830805
9.180000	544.424057
9.190000	424.720679
9.200000	340.308903
9.210000	315.703400
9.220000	310.650891
9.230000	309.840548
9.240000	309.840548
9.250000	310.650891
9.260000	353.451023
9.270000	401.998357
9.280000	401.998357
9.290000	401.998357
9.300000	392.136485
9.310000	343.206753
9.320000	322.028250
9.330000	298.175197
9.340000	298.175197
9.350000	298.175197
9.360000	302.042597
9.370000	334.155751
9.380000	352.925911
9.390000	377.327402
9.400000	411.778222
9.410000	467.526535
9.420000	498.481513
9.430000	533.940936
9.440000	567.093574
9.450000	615.429764
9.460000	668.636685
9.470000	701.885865
9.480000	760.379004
9.490000	807.122797
9.500000	840.224030
9.510000	840.224030
9.520000	840.224030
9.530000	749.075799
9.540000	592.193327
9.550000	419.901351
9.560000	272.597455
9.570000	163.656859
9.580000	163.656859
9.590000	163.656859
9.600000	224.800941
9.610000	284.859358
9.620000	322.733046
9.630000	375.169368
9.640000	419.503880
9.650000	472.589493
9.660000	514.174049
9.670000	514.174049
9.680000	514.174049
9.690000	482.753207
9.700000	330.123646
9.710000	137.514672
9.720000	-48.363262
9.730000	-184.735834
9.740000	-288.014239
9.750000	-360.950688
9.760000	-403.660190
9.770000	-432.551706
9.780000	-432.551706
9.790000	-432.551706
9.800000	-397.759701
9.810000	-388.363709
9.820000	-388.363709
9.830000	-388.363709
9.840000	-404.624796
9.850000	-439.999087
9.860000	-470.825924
9.870000	-490.894865
9.880000	-490.894865
9.890000	-490.894865
9.900000	-483.646434
9.910000	-464.012636
9.920000	-452.356245
9.930000	-415.160434
9.940000	-386.259163
9.950000	-358.203271
9.960000	-306.122959
9.970000	-286.478508
9.980000	-286.478508
9.990000	-286.478508
10.000000	-660.190758
10.010000	-785.426666
10.020000	-860.722719
10.030000	-913.012885
10.040000	-933.166663
10.050000	-950.945973
10.060000	-950.945973
10.070000	-950.945973
10.080000	-941.989506
10.090000	-941.989506
10.100000	-941.989506
10.110000	-957.441159
10.120000	-987.041262
10.130000	-1026.543911
10.140000	-1038.013994
10.150000	-1038.013994
10.160000	-1038.013994
10.170000	-1019.103056
10.180000	-1018.042208
10.190000	-981.042165
10.200000	-572.446192
10.210000	-515.905618
10.220000	-495.008609
10.230000	-451.493311
10.240000	-451.493311
10.250000	-451.493311
10.260000	-568.767926
10.270000	-726.349934
10.280000	-900.841361
10.290000	-1031.514429
10.300000	-1133.138444
10.310000	-1191.616067
10.320000	-1214.511578
10.330000	-1214.511578
10.340000	-1214.511578
10.350000	-1212.866223
10.360000	-1192.451170
10.370000	-1165.123386
10.380000	-1165.123386
10.390000	-1165.123386
10.400000	-1205.630563
10.410000	-1224.384690
10.420000	-1245.059447
10.430000	-1260.731585
10.440000	-1260.731585
10.450000	-1260.731585
10.460000	-1256.190429
10.470000	-1255.742169
10.480000	-1227.823878
10.490000	-1186.896811
10.500000	-1145.469608
10.510000	-1116.069136
10.520000	-1080.047326
10.530000	-1036.307251
10.540000	-996.678099
10.550000	-943.481834
10.560000	-909.464831
10.570000	-843.443308
10.580000	-811.591246
10.590000	-761.095262
10.600000	-729.984385
10.610000	-719.104471
10.620000	-719.104471
10.630000	-719.104471
10.640000	-859.119756
10.650000	-1011.361192
10.660000	-1176.908209
10.670000	-1255.355772
10.680000	-1255.355772
10.690000	-1255.355772
10.700000	-980.713095
10.710000	-912.521264
10.720000	-856.589493
10.730000	-785.725987
10.740000	-740.668135
10.750000	-688.744601
10.760000	-649.906660
10.770000	-572.581954
10.780000	-552.564952
10.790000	-498.921279
10.800000	-498.921279
10.810000	-498.921279
10.820000	-573.663274
10.830000	-727.353065
10.840000	-917.910378
10.850000	-1058.199147
10.860000	-1150.416353
10.870000	-1209.092407
10.880000	-1245.927646
10.890000	-1275.005083
10.900000	-1275.005083
10.910000	-1275.005083
10.920000	-1274.854604
10.930000	-1247.009622
10.940000	-1239.583393
10.950000	-1239.583393
10.960000	-1239.583393
10.970000	-1244.160562
10.980000	-1273.143365
10.990000	-1273.143365
11.000000	-1273.143365
11.010000	-1267.738738
11.020000	-1246.632985
11.030000	-1203.513002
11.040000	-1171.496391
11.050000	-1124.131952
11.060000	-1086.509302
11.070000	-1029.609875
11.080000	-971.659191
11.090000	-935.059925
11.100000	-935.059925
11.110000	-932.007331
11.120000	-932.007331
11.130000	-917.977316
11.140000	-906.417228
11.150000	-874.738347
11.160000	-874.738347
11.170000	-874.738347
11.180000	-867.399857
11.190000	-862.320261
11.200000	-593.984762
11.210000	-531.281471
11.220000	-488.524710
11.230000	-417.246322
11.240000	-367.335358
11.250000	-317.014434
11.260000	-271.219012
11.270000	-206.704322
11.280000	-171.296578
11.290000	-131.168186
11.300000	-90.476250
11.310000	-34.577723
11.320000	5.221035
11.330000	68.210269
11.340000	130.749577
11.350000	187.051867
11.360000	237.299554
11.370000	266.098783
11.380000	266.098783
11.390000	266.098783
11.400000	142.828816
11.410000	-6.611473
11.420000	-137.908109
11.430000	-230.378343
11.440000	-268.650872
11.450000	-280.275001
11.460000	-283.258837
11.470000	-283.258837
11.480000	-280.275001
11.490000	-250.119871
11.500000	-213.533992
11.510000	-197.705624
11.520000	-197.705624
11.530000	-197.705624
11.540000	-211.814479
11.550000	-221.477502
11.560000	-221.477502
11.570000	-221.477502
11.580000	-207.139054
11.590000	-182.959150
11.600000	-160.670757
11.610000	-130.732511
11.620000	-93.211569
11.630000	-54.505492
11.640000	-20.733362
11.650000	31.822218
11.660000	95.678383
11.670000	150.133341
11.680000	186.142352
11.690000	254.629868
11.700000	302.341366
11.710000	354.363231
11.720000	411.495827
11.730000	458.074002
11.740000	501.737408
11.750000	541.785454
11.760000	603.073243
11.770000	652.361882
11.780000	712.588371
11.790000	762.843347
11.800000	795.164986
11.810000	795.164986
11.820000	795.164986
11.830000	719.370428
11.840000	585.778673
11.850000	471.418758
11.860000	396.029457
11.870000	372.391218
11.880000	363.545045
11.890000	363.545045
11.900000	372.391218
11.910000	389.821952
11.920000	424.466136
11.930000	472.371142
11.940000	477.034622
11.950000	495.300708
11.960000	495.300708
11.970000	482.957997
11.980000	482.957997
11.990000	500.221060
12.000000	818.938055
12.010000	873.319844
12.020000	908.054405
12.030000	973.135033
12.040000	1015.924749
12.050000	1085.265186
12.060000	1117.522781
12.070000	1164.750048
12.080000	1208.965781
12.090000	1261.352675
12.100000	1304.367885
12.110000	1349.072195
12.120000	1349.072195
12.130000	1349.072195
12.140000	1308.899524
12.150000	1196.168248
12.160000	1017.781814
12.170000	890.935542
12.180000	796.329621
12.190000	746.831864
12.200000	701.089938
12.210000	701.089938
12.220000	701.089938
12.230000	702.801888
12.240000	712.557687
12.250000	761.815205
12.260000	761.815205
12.270000	761.815205
12.280000	767.015437
12.290000	781.246469
12.300000	1261.703815
12.310000	1325.832693
12.320000	1341.929849
12.330000	1396.848759
12.340000	1419.766908
12.350000	1419.766908
12.360000	1419.766908
12.370000	1341.247172
12.380000	1178.281311
12.390000	1023.600769
12.400000	860.196690
12.410000	756.233478
12.420000	696.929553
12.430000	670.920992
12.440000	647.655246
12.450000	639.772781
12.460000	639.772781
12.470000	639.772781
12.480000	665.150317
12.490000	665.150317
12.500000	665.150317
12.510000	640.270856
12.520000	604.349423
12.530000	571.999022
12.540000	557.618563
12.550000	532.119868
12.560000	532.119868
12.570000	532.119868
12.580000	542.871093
12.590000	555.491995
12.600000	578.582986
12.610000	592.854868
12.620000	621.393906
12.630000	647.218870
12.640000	693.285594
12.650000	695.623805
12.660000	723.462330
12.670000	748.659357
12.680000	748.659357
12.690000	723.462330
12.700000	65.940660
12.710000	-14.094282
12.720000	-15.222685
12.730000	-15.222685
12.740000	-84.823320
12.750000	-148.392958
12.760000	-177.459180
12.770000	-200.175330
12.780000	-200.175330
12.790000	-200.175330
12.800000	-130.755064
12.810000	-90.900166
12.820000	-18.586689
12.830000	11.045430
12.840000	82.066141
12.850000	157.706317
12.860000	210.792520
12.870000	243.495000
12.880000	321.741223
12.890000	368.939460
12.900000	449.123388
12.910000	513.120217
12.920000	572.720219
12.930000	628.316898
12.940000	695.405750
12.950000	695.405750
12.960000	695.405750
12.970000	639.994747
12.980000	496.547925
12.990000	346.525676
13.000000	219.220104
13.010000	105.999519
13.020000	48.076224
13.030000	24.349219
13.040000	0.944230
13.050000	0.944230
13.060000	0.944230
13.070000	14.460850
13.080000	47.742467
13.090000	47.742467
13.100000	47.742467
13.110000	44.507425
13.120000	18.966770
13.130000	-7.822298
13.140000	-15.870245
13.150000	-15.870245
13.160000	-15.870245
13.170000	-13.813729
