Time(s)	IR_denoised_median
9.110000	236.663361
9.120000	236.663361
9.130000	272.414706
9.140000	399.770221
9.150000	434.860177
9.160000	560.871275
9.170000	644.856038
9.180000	644.856038
9.190000	644.856038
9.200000	408.846588
9.210000	219.696062
9.220000	210.329355
9.230000	198.656233
9.240000	177.277172
9.250000	177.277172
9.260000	177.277172
9.270000	188.725347
9.280000	197.825152
9.290000	199.537697
9.300000	199.537697
9.310000	197.825152
9.320000	188.508814
9.330000	139.959504
9.340000	100.990856
9.350000	55.190826
9.360000	32.584275
9.370000	32.201793
9.380000	32.201793
9.390000	32.201793
9.400000	46.258570
9.410000	57.535490
9.420000	89.728183
9.430000	96.564407
9.440000	151.509497
9.450000	177.161661
9.460000	208.542813
9.470000	208.582275
9.480000	208.582275
9.490000	208.542813
9.500000	-319.428509
9.510000	-330.997497
9.520000	-367.935414
9.530000	-377.381847
9.540000	-387.793778
9.550000	-410.315608
9.560000	-410.315608
9.570000	-410.315608
9.580000	-406.484224
9.590000	-402.278499
9.600000	-374.364659
9.610000	-363.212384
9.620000	-322.024847
9.630000	-296.419640
9.640000	-272.541341
9.650000	-239.655226
9.660000	-166.020002
9.670000	-112.164200
9.680000	-112.164200
9.690000	-112.164200
9.700000	-121.942398
9.710000	-235.638269
9.720000	-296.851883
9.730000	-363.832007
9.740000	-406.539526
9.750000	-412.093613
9.760000	-418.362448
9.770000	-418.362448
9.780000	-418.362448
9.790000	-393.384491
9.800000	-59.363800
9.810000	-10.125010
9.820000	50.056738
9.830000	63.141428
9.840000	115.853406
9.850000	167.035078
9.860000	194.681051
9.870000	194.681051
9.880000	194.681051
9.890000	102.690631
9.900000	-587.259595
9.910000	-594.827809
9.920000	-617.931886
9.930000	-634.232913
9.940000	-638.020804
9.950000	-680.272086
9.960000	-688.133985
9.970000	-697.145813
9.980000	-697.145813
9.990000	-697.145813
10.000000	-668.184663
10.010000	-645.203055
10.020000	-644.752175
10.030000	-598.134754
10.040000	-557.588763
10.050000	-531.413263
10.060000	-476.858329
10.070000	-420.906149
10.080000	-386.138680
10.090000	-315.202372
10.100000	-294.073014
10.110000	-294.073014
10.120000	-294.073014
10.130000	-425.505727
10.140000	-518.308844
10.150000	-569.132330
10.160000	-573.567731
10.170000	-580.516813
10.180000	-580.516813
10.190000	-573.567731
10.200000	-538.481715
10.210000	-500.613735
10.220000	-497.500915
10.230000	-497.500915
10.240000	-497.500915
10.250000	-521.041808
10.260000	-537.394974
10.270000	-537.394974
10.280000	-537.394974
10.290000	-536.755966
10.300000	-523.282280
10.310000	-522.317018
10.320000	-510.748345
10.330000	-475.491215
10.340000	-411.928961
10.350000	-359.281788
10.360000	-284.396199
10.370000	-242.336894
10.380000	-198.639705
10.390000	-127.437710
10.400000	-72.095388
10.410000	-21.410609
10.420000	52.472790
10.430000	105.396892
10.440000	154.186728
10.450000	216.184151
10.460000	256.359964
10.470000	256.359964
10.480000	256.359964
10.490000	164.708327
10.500000	3.897063
10.510000	-156.312088
10.520000	-283.690104
10.530000	-347.357324
10.540000	-395.515524
10.550000	-407.325512
10.560000	-407.325512
10.570000	-407.325512
10.580000	-391.085138
10.590000	-344.388067
10.600000	-310.883391
10.610000	-310.883391
10.620000	-310.883391
10.630000	-326.390674
10.640000	-352.852624
10.650000	-386.375597
10.660000	-413.356686
10.670000	-413.356686
10.680000	-413.356686
10.690000	-391.211187
10.700000	-346.152304
10.710000	-332.229435
10.720000	-279.044111
10.730000	-246.625291
10.740000	-209.720956
10.750000	-151.062229
10.760000	-108.568421
10.770000	-76.397901
10.780000	-50.439450
10.790000	-10.708669
10.800000	37.601794
10.810000	95.980454
10.820000	120.499960
10.830000	153.889361
10.840000	191.249203
10.850000	191.249203
10.860000	191.249203
10.870000	78.047105
10.880000	-89.894081
10.890000	-250.631719
10.900000	-393.620926
10.910000	-495.292083
10.920000	-563.451146
10.930000	-580.336214
10.940000	-589.925643
10.950000	-598.818097
10.960000	-598.818097
10.970000	-598.818097
