Time(s)	GREEN_denoised_wiener
5.490000	-511.308790
5.500000	-516.217024
5.510000	-510.544764
5.520000	-499.165670
5.530000	-484.402072
5.540000	-468.743055
5.550000	-452.882668
5.560000	-432.936017
5.570000	-403.320018
5.580000	-364.105856
5.590000	-320.733386
5.600000	-273.556256
5.610000	-226.116631
5.620000	-174.948445
5.630000	-132.504554
5.640000	-117.652458
5.650000	-147.515140
5.660000	-212.243090
5.670000	-285.775148
5.680000	-352.155339
5.690000	-414.715236
5.700000	-477.028600
5.710000	-541.278425
5.720000	-603.846085
5.730000	-659.798063
5.740000	-699.610923
5.750000	-722.301010
5.760000	-734.356025
5.770000	-746.107476
5.780000	-758.033575
5.790000	-762.517764
5.800000	-759.357415
5.810000	-745.880398
5.820000	-725.991643
5.830000	-698.187024
5.840000	-671.948080
5.850000	-646.423823
5.860000	-617.854926
5.870000	-578.273968
5.880000	-532.755667
5.890000	-483.407202
5.900000	-434.620419
5.910000	-389.494447
5.920000	-350.774918
5.930000	-336.581122
5.940000	-364.217534
5.950000	-437.253577
5.960000	-527.529655
5.970000	-610.224997
5.980000	-680.185395
5.990000	-746.190762
6.000000	-811.448370
6.010000	-875.435286
6.020000	-933.321645
6.030000	-979.967542
6.040000	-1007.475712
6.050000	-1019.152042
6.060000	-1023.933154
6.070000	-1028.952597
6.080000	-1035.996674
6.090000	-1039.018820
6.100000	-1031.679649
6.110000	-1009.710728
6.120000	-980.681532
6.130000	-953.024459
6.140000	-929.954926
6.150000	-903.593269
6.160000	-871.194348
6.170000	-831.450988
6.180000	-784.054500
6.190000	-733.606539
6.200000	-679.852009
6.210000	-626.055466
6.220000	-578.608158
6.230000	-560.165453
6.240000	-584.288719
6.250000	-642.163036
6.260000	-707.871020
6.270000	-766.472471
6.280000	-822.120451
6.290000	-880.400175
6.300000	-941.636077
6.310000	-997.250378
6.320000	-1039.767980
6.330000	-1064.721717
6.340000	-1077.873807
6.350000	-1083.801910
6.360000	-1088.261250
6.370000	-1096.826257
6.380000	-1108.240843
6.390000	-1114.108154
6.400000	-1102.487445
6.410000	-1073.700047
6.420000	-1038.705817
6.430000	-1007.899162
6.440000	-984.847099
6.450000	-952.984191
6.460000	-906.291429
6.470000	-853.048776
6.480000	-800.673200
6.490000	-752.374471
6.500000	-700.631013
6.510000	-646.328286
6.520000	-597.880708
6.530000	-569.234669
6.540000	-582.088567
6.550000	-627.660368
6.560000	-686.536417
6.570000	-738.017884
6.580000	-785.652358
6.590000	-838.658619
6.600000	-897.344276
6.610000	-949.197399
6.620000	-980.298381
6.630000	-996.054775
6.640000	-1005.527484
6.650000	-1010.489880
6.660000	-1002.325238
6.670000	-979.541176
6.680000	-946.401518
6.690000	-912.201763
6.700000	-878.050201
6.710000	-850.471528
6.720000	-818.578098
6.730000	-776.347759
6.740000	-714.021563
6.750000	-641.536642
6.760000	-570.393927
6.770000	-505.966010
6.780000	-453.021326
6.790000	-405.622038
6.800000	-363.252384
6.810000	-326.535997
6.820000	-309.440926
6.830000	-323.028832
6.840000	-358.160202
6.850000	-394.075328
6.860000	-420.493189
6.870000	-445.088757
6.880000	-482.094488
6.890000	-530.643697
6.900000	-580.251696
6.910000	-615.433238
6.920000	-632.020997
6.930000	-633.156529
6.940000	-621.702539
6.950000	-602.129903
6.960000	-574.951533
6.970000	-543.689186
6.980000	-506.429226
6.990000	-465.168815
7.000000	-423.821095
7.010000	-383.549111
7.020000	-342.445387
7.030000	-297.165618
7.040000	-253.333766
7.050000	-208.331571
7.060000	-162.133979
7.070000	-105.041623
7.080000	-40.540367
7.090000	33.026532
7.100000	105.786370
7.110000	167.191669
7.120000	201.866057
7.130000	202.813413
7.140000	183.101818
7.150000	155.536108
7.160000	129.096121
7.170000	92.639955
7.180000	46.224973
7.190000	-5.472349
7.200000	-48.849796
7.210000	-76.495756
7.220000	-84.494228
7.230000	-79.440727
7.240000	-69.033679
7.250000	-61.946327
7.260000	-56.435100
7.270000	-51.009163
7.280000	-44.727201
7.290000	-35.958571
7.300000	-23.240855
7.310000	-3.791404
7.320000	18.674633
7.330000	44.501273
7.340000	70.696024
7.350000	99.256765
7.360000	129.493180
7.370000	164.473099
7.380000	206.740122
7.390000	253.794176
7.400000	304.777540
7.410000	351.548583
7.420000	383.595819
7.430000	386.747672
7.440000	363.916451
7.450000	334.448021
7.460000	309.337630
7.470000	281.556372
7.480000	240.874880
7.490000	195.173342
7.500000	154.210185
7.510000	121.901176
7.520000	107.354010
7.530000	116.749245
7.540000	151.279757
7.550000	197.353003
7.560000	254.705756
7.570000	322.085029
7.580000	389.572951
7.590000	449.288318
7.600000	505.941069
7.610000	570.977117
7.620000	640.401120
7.630000	711.471033
7.640000	780.661353
7.650000	851.788101
7.660000	921.371856
7.670000	990.923162
7.680000	1061.887107
7.690000	1128.510684
7.700000	1189.554281
7.710000	1242.234113
7.720000	1277.010331
7.730000	1287.106506
7.740000	1274.632762
7.750000	1261.174957
7.760000	1259.373777
7.770000	1266.010244
7.780000	1276.254665
7.790000	1280.310080
7.800000	1281.985000
7.810000	1290.771484
7.820000	1319.872022
7.830000	1368.006802
7.840000	1421.539317
7.850000	1472.739735
7.860000	1524.718280
7.870000	1578.616318
7.880000	1635.045333
7.890000	1698.654011
7.900000	1770.513047
7.910000	1845.492284
7.920000	1919.802500
7.930000	2002.183461
7.940000	2091.216302
7.950000	2178.341018
7.960000	2252.442813
7.970000	2323.042031
7.980000	2395.812577
7.990000	2468.207975
8.000000	2537.335912
8.010000	2592.841606
8.020000	2624.013430
8.030000	2622.303306
8.040000	2599.903655
8.050000	2574.603052
8.060000	2554.256188
8.070000	2534.692928
8.080000	2509.425730
8.090000	2478.624665
8.100000	2450.106702
8.110000	2432.382238
8.120000	2432.608042
8.130000	2444.594043
8.140000	2460.596128
8.150000	2473.966649
8.160000	2488.771522
8.170000	2510.501129
8.180000	2538.755427
8.190000	2574.530847
8.200000	2616.557877
8.210000	2665.724608
8.220000	2714.495306
8.230000	2760.089528
8.240000	2803.601443
8.250000	2851.627577
8.260000	2908.860296
8.270000	2968.959853
8.280000	3026.613061
8.290000	3080.126375
8.300000	3122.843026
8.310000	3137.755139
8.320000	3109.902442
8.330000	3052.618579
8.340000	2990.482827
8.350000	2936.941287
8.360000	2886.500785
8.370000	2830.076781
8.380000	2770.707731
8.390000	2716.715504
8.400000	2673.729004
8.410000	2645.838043
8.420000	2632.224480
8.430000	2625.095396
8.440000	2618.545382
8.450000	2608.176722
8.460000	2601.384746
8.470000	2601.733151
8.480000	2610.369305
8.490000	2624.095670
8.500000	2643.515167
8.510000	2668.606829
8.520000	2701.817637
8.530000	2743.260866
8.540000	2788.924170
8.550000	2840.077565
8.560000	2894.167762
8.570000	2953.721833
8.580000	3010.193932
8.590000	3042.811531
8.600000	3030.363910
8.610000	2974.441516
8.620000	2897.066967
8.630000	2817.874516
8.640000	2733.849988
8.650000	2632.088429
8.660000	2512.475444
8.670000	2381.460215
8.680000	2253.261276
8.690000	2143.306872
8.700000	2055.486127
8.710000	1985.601176
8.720000	1922.494186
8.730000	1860.712596
8.740000	1800.317947
8.750000	1736.610593
8.760000	1669.954353
8.770000	1600.639533
8.780000	1531.060079
8.790000	1469.814777
8.800000	1413.594738
8.810000	1365.802460
8.820000	1321.566367
8.830000	1291.290810
8.840000	1277.641126
8.850000	1279.224731
8.860000	1291.162013
8.870000	1290.898129
8.880000	1260.482544
8.890000	1186.703839
8.900000	1084.665765
8.910000	973.638197
8.920000	861.600793
8.930000	745.323519
8.940000	618.976029
8.950000	484.476399
8.960000	347.473374
8.970000	222.096684
8.980000	122.413575
8.990000	48.453686
9.000000	-9.565660
9.010000	-66.429961
9.020000	-117.720148
9.030000	-158.541392
9.040000	-185.107863
9.050000	-201.572566
9.060000	-211.058443
9.070000	-208.815565
9.080000	-195.257741
9.090000	-173.301057
9.100000	-149.035794
9.110000	-124.680369
9.120000	-98.040598
9.130000	-68.637676
9.140000	-33.278979
9.150000	7.485962
9.160000	50.231552
9.170000	71.644040
9.180000	50.168231
9.190000	-17.728142
9.200000	-105.393026
9.210000	-193.702920
9.220000	-290.945904
9.230000	-406.598374
9.240000	-534.708228
9.250000	-658.717596
9.260000	-771.082614
9.270000	-862.085888
9.280000	-926.391808
9.290000	-966.065007
9.300000	-993.320437
9.310000	-1013.283928
9.320000	-1023.822781
9.330000	-1024.435351
9.340000	-1016.927181
9.350000	-1003.183739
9.360000	-980.951311
9.370000	-948.866684
9.380000	-908.249260
9.390000	-862.155182
9.400000	-808.802365
9.410000	-748.050959
9.420000	-680.628269
9.430000	-610.560526
9.440000	-538.049373
9.450000	-463.343562
9.460000	-387.079180
9.470000	-314.080036
9.480000	-263.758616
9.490000	-257.098008
9.500000	-297.334116
9.510000	-361.991121
9.520000	-429.191304
9.530000	-495.883605
9.540000	-568.690335
9.550000	-645.702208
9.560000	-723.803214
9.570000	-796.462867
9.580000	-856.199179
9.590000	-893.170340
9.600000	-907.242695
9.610000	-908.862009
9.620000	-908.575877
9.630000	-909.490201
9.640000	-910.522085
9.650000	-903.724969
9.660000	-887.445230
9.670000	-862.259733
9.680000	-829.999904
9.690000	-792.423254
9.700000	-749.512866
9.710000	-709.239405
9.720000	-669.964319
9.730000	-628.684213
9.740000	-578.705560
9.750000	-518.778072
9.760000	-451.091190
9.770000	-376.838309
9.780000	-303.129689
9.790000	-250.573067
9.800000	-244.151817
9.810000	-282.207091
9.820000	-341.421057
9.830000	-397.479134
9.840000	-450.398706
9.850000	-507.747650
9.860000	-571.002845
9.870000	-638.651989
9.880000	-703.903998
9.890000	-755.188857
9.900000	-784.127040
9.910000	-794.071877
9.920000	-798.693139
9.930000	-805.921312
9.940000	-816.890201
9.950000	-825.066768
9.960000	-827.080471
9.970000	-815.854003
9.980000	-796.623953
9.990000	-771.619796
10.000000	-738.475721
10.010000	-701.726200
10.020000	-658.629909
10.030000	-615.179737
10.040000	-567.079719
10.050000	-518.648216
10.060000	-471.179902
10.070000	-422.433050
10.080000	-379.298625
10.090000	-366.260380
10.100000	-401.728895
10.110000	-475.671864
10.120000	-558.434923
10.130000	-635.455159
10.140000	-712.862184
10.150000	-799.243641
10.160000	-889.918805
10.170000	-976.354704
10.180000	-1049.307323
10.190000	-1098.798284
10.200000	-1128.735859
10.210000	-1145.584768
10.220000	-1158.842606
10.230000	-1167.345841
10.240000	-1170.288188
10.250000	-1166.110008
10.260000	-1152.738158
10.270000	-1128.214251
10.280000	-1100.221659
10.290000	-1072.649068
10.300000	-1043.697809
10.310000	-1004.740666
10.320000	-953.534290
10.330000	-895.195864
10.340000	-834.714382
10.350000	-769.976093
10.360000	-696.566598
10.370000	-619.795369
10.380000	-561.811297
10.390000	-550.310000
10.400000	-588.335627
10.410000	-659.118095
10.420000	-744.872265
10.430000	-829.947689
10.440000	-896.084574
10.450000	-938.831913
10.460000	-966.014495
10.470000	-983.394888
10.480000	-978.579480
10.490000	-930.619807
10.500000	-858.941297
10.510000	-794.563007
10.520000	-742.585523
10.530000	-700.171822
10.540000	-660.239318
10.550000	-640.202960
10.560000	-628.168124
10.570000	-608.580024
10.580000	-580.827749
10.590000	-553.004562
10.600000	-530.838234
10.610000	-508.755872
10.620000	-482.209794
10.630000	-444.860965
10.640000	-399.966856
10.650000	-346.313362
10.660000	-289.435812
10.670000	-231.115905
10.680000	-179.616790
10.690000	-157.652790
10.700000	-188.160124
10.710000	-270.152812
10.720000	-372.650343
10.730000	-476.381353
10.740000	-577.546506
10.750000	-688.016802
10.760000	-805.100289
10.770000	-920.668686
10.780000	-1023.009338
10.790000	-1097.010082
10.800000	-1141.322104
10.810000	-1159.063387
10.820000	-1167.039155
10.830000	-1176.134170
10.840000	-1187.430059
10.850000	-1193.549529
10.860000	-1188.860590
10.870000	-1174.017335
10.880000	-1154.673712
10.890000	-1133.847094
10.900000	-1107.503655
10.910000	-1066.699877
10.920000	-1012.063376
10.930000	-946.262061
10.940000	-881.018730
10.950000	-820.842154
10.960000	-774.022482
10.970000	-743.779951
10.980000	-744.094358
10.990000	-789.090323
11.000000	-874.822381
11.010000	-978.722254
11.020000	-1068.229260
11.030000	-1136.130356
11.040000	-1185.705088
11.050000	-1228.601815
11.060000	-1263.185034
11.070000	-1297.139701
11.080000	-1329.682769
11.090000	-1357.043973
11.100000	-1371.878811
11.110000	-1374.343831
11.120000	-1374.811414
11.130000	-1370.984236
11.140000	-1355.104534
11.150000	-1312.982650
11.160000	-1252.835018
11.170000	-1188.706372
11.180000	-1128.591654
11.190000	-1065.431641
11.200000	-993.394676
11.210000	-915.223586
11.220000	-841.261806
11.230000	-779.385420
11.240000	-726.141244
11.250000	-679.594939
11.260000	-649.763772
11.270000	-662.558454
11.280000	-718.694183
11.290000	-796.838568
11.300000	-869.986233
11.310000	-933.223307
11.320000	-993.688727
11.330000	-1056.981206
11.340000	-1120.078310
11.350000	-1171.760733
11.360000	-1201.848255
11.370000	-1208.273408
11.380000	-1203.034384
11.390000	-1196.158233
11.400000	-1189.910093
11.410000	-1176.392707
11.420000	-1152.175622
11.430000	-1117.681965
11.440000	-1076.494001
11.450000	-1029.006608
11.460000	-975.857145
11.470000	-918.711462
11.480000	-860.267123
11.490000	-803.795166
11.500000	-751.050144
11.510000	-700.914786
11.520000	-651.875808
11.530000	-613.107411
11.540000	-608.117739
11.550000	-649.647271
11.560000	-725.334110
11.570000	-810.530007
11.580000	-888.615719
11.590000	-960.503978
11.600000	-1029.279600
11.610000	-1093.842645
11.620000	-1149.309155
11.630000	-1191.225097
11.640000	-1216.718860
11.650000	-1230.671172
11.660000	-1242.516585
11.670000	-1254.472780
11.680000	-1262.004286
11.690000	-1255.970090
11.700000	-1234.553610
11.710000	-1199.518552
11.720000	-1149.468710
11.730000	-1083.776710
11.740000	-1003.094698
11.750000	-911.083622
11.760000	-812.764688
11.770000	-712.094310
11.780000	-609.464685
11.790000	-511.829242
11.800000	-428.878177
11.810000	-380.631606
11.820000	-389.002342
11.830000	-460.764276
11.840000	-578.765754
11.850000	-711.896641
11.860000	-834.247886
11.870000	-928.423220
11.880000	-988.131079
11.890000	-1002.975476
11.900000	-963.720793
11.910000	-872.595599
11.920000	-751.734599
11.930000	-643.975032
11.940000	-573.064784
11.950000	-539.659541
11.960000	-524.374779
11.970000	-511.388366
11.980000	-497.420098
11.990000	-480.153724
12.000000	-452.485825
12.010000	-411.630832
12.020000	-362.940124
12.030000	-308.130511
12.040000	-239.066241
12.050000	-147.996450
12.060000	-44.605104
12.070000	61.439807
12.080000	164.168689
12.090000	262.859990
12.100000	343.542616
12.110000	378.211831
12.120000	355.265474
12.130000	286.933351
12.140000	206.016060
12.150000	133.594247
12.160000	68.343677
12.170000	6.554159
12.180000	-52.681772
12.190000	-97.477887
12.200000	-121.081417
12.210000	-119.878317
12.220000	-100.869647
12.230000	-74.647706
12.240000	-52.351472
12.250000	-33.744275
12.260000	-14.847774
12.270000	9.805494
12.280000	39.949428
12.290000	74.997307
12.300000	114.724218
12.310000	157.161259
12.320000	205.824672
12.330000	260.626245
12.340000	323.909741
12.350000	391.384612
12.360000	461.648008
12.370000	527.439152
12.380000	568.663616
12.390000	564.805448
12.400000	512.372549
12.410000	436.564099
12.420000	362.394841
12.430000	294.581176
12.440000	228.372284
12.450000	162.923775
12.460000	104.350605
12.470000	59.249764
12.480000	34.980052
12.490000	30.535446
12.500000	37.572315
12.510000	44.127792
12.520000	50.515198
12.530000	58.708568
12.540000	72.112848
12.550000	92.937195
12.560000	123.361852
12.570000	160.804474
12.580000	203.932987
12.590000	251.992331
12.600000	305.827808
12.610000	363.826354
12.620000	425.044344
12.630000	489.650266
12.640000	553.235433
12.650000	598.091728
12.660000	600.063173
12.670000	554.909195
12.680000	479.938348
12.690000	401.406425
12.700000	325.747873
12.710000	249.532284
12.720000	169.881571
12.730000	93.340274
12.740000	27.340884
12.750000	-17.853859
12.760000	-36.889589
12.770000	-36.757949
12.780000	-27.136561
12.790000	-15.999556
12.800000	-2.033294
12.810000	15.749595
12.820000	38.061130
12.830000	66.493335
12.840000	103.149388
12.850000	145.884765
12.860000	194.235209
12.870000	246.933861
12.880000	302.981894
