Time(s)	RED_denoised_wiener
3.770000	-794.385680
3.780000	-799.814066
3.790000	-812.923605
3.800000	-825.846837
3.810000	-831.870015
3.820000	-825.622224
3.830000	-821.610221
3.840000	-819.095204
3.850000	-820.766236
3.860000	-820.951872
3.870000	-812.658855
3.880000	-803.589383
3.890000	-780.568188
3.900000	-778.433057
3.910000	-776.065022
3.920000	-778.088854
3.930000	-767.911884
3.940000	-760.907636
3.950000	-760.467902
3.960000	-750.749191
3.970000	-736.155338
3.980000	-720.999836
3.990000	-710.588362
4.000000	-699.965349
4.010000	-692.119776
4.020000	-692.347279
4.030000	-703.387759
4.040000	-717.109776
4.050000	-732.753247
4.060000	-748.948018
4.070000	-770.546738
4.080000	-790.163711
4.090000	-806.768897
4.100000	-818.455015
4.110000	-828.416561
4.120000	-835.813532
4.130000	-839.475071
4.140000	-835.242385
4.150000	-824.293567
4.160000	-814.769136
4.170000	-808.506967
4.180000	-806.372198
4.190000	-803.115989
4.200000	-801.409520
4.210000	-801.798433
4.220000	-805.193854
4.230000	-810.220684
4.240000	-813.385194
4.250000	-812.058200
4.260000	-806.998793
4.270000	-799.978173
4.280000	-792.357662
4.290000	-786.313494
4.300000	-783.795727
4.310000	-795.084882
4.320000	-812.263696
4.330000	-828.940373
4.340000	-831.792566
4.350000	-832.277209
4.360000	-833.378129
4.370000	-840.032714
4.380000	-859.717303
4.390000	-889.172034
4.400000	-926.807693
4.410000	-953.008454
4.420000	-974.049119
4.430000	-988.236222
4.440000	-998.382790
4.450000	-1007.544486
4.460000	-1012.779777
4.470000	-1017.616924
4.480000	-1014.559496
4.490000	-1009.806595
4.500000	-1007.078623
4.510000	-1008.070175
4.520000	-1011.335183
4.530000	-1014.744517
4.540000	-1018.009340
4.550000	-1018.491515
4.560000	-1015.434334
4.570000	-1013.331825
4.580000	-1012.927799
4.590000	-1011.909050
4.600000	-1006.495747
4.610000	-999.917233
4.620000	-995.141206
4.630000	-994.334629
4.640000	-995.519870
4.650000	-994.824579
4.660000	-992.988790
4.670000	-988.719691
4.680000	-986.216692
4.690000	-977.324578
4.700000	-966.556235
4.710000	-962.015977
4.720000	-974.646682
4.730000	-996.732356
4.740000	-1011.789056
4.750000	-1010.878578
4.760000	-1001.385148
4.770000	-991.101237
4.780000	-980.034932
4.790000	-968.733533
4.800000	-948.734537
4.810000	-925.478320
4.820000	-898.826189
4.830000	-876.986462
4.840000	-854.955035
4.850000	-828.570115
4.860000	-799.171901
4.870000	-768.226726
4.880000	-738.798798
4.890000	-706.267568
4.900000	-673.852254
4.910000	-642.373198
4.920000	-614.648921
4.930000	-586.530424
4.940000	-560.534301
4.950000	-537.419562
4.960000	-512.474392
4.970000	-481.379174
4.980000	-445.833404
4.990000	-416.431928
5.000000	-395.905844
5.010000	-380.200721
5.020000	-372.064622
5.030000	-375.038991
5.040000	-388.278291
5.050000	-406.264338
5.060000	-418.210370
5.070000	-419.572680
5.080000	-407.546035
5.090000	-388.972627
5.100000	-374.289642
5.110000	-361.736764
5.120000	-344.750702
5.130000	-314.558428
5.140000	-274.976221
5.150000	-241.809182
5.160000	-225.583013
5.170000	-220.744493
5.180000	-213.896589
5.190000	-201.434635
5.200000	-190.300007
5.210000	-177.491282
5.220000	-165.110859
5.230000	-148.589291
5.240000	-137.352774
5.250000	-130.049921
5.260000	-127.659578
5.270000	-122.879227
5.280000	-110.697025
5.290000	-93.118422
5.300000	-68.782104
5.310000	-44.436365
5.320000	-19.904232
5.330000	-9.850737
5.340000	-14.374945
5.350000	-33.319257
5.360000	-51.191321
5.370000	-60.530545
5.380000	-62.418126
5.390000	-69.159223
5.400000	-80.329458
5.410000	-94.504235
5.420000	-106.616123
5.430000	-114.241440
5.440000	-118.296486
5.450000	-114.682317
5.460000	-111.059517
5.470000	-108.488358
5.480000	-107.537413
5.490000	-102.994325
5.500000	-96.415956
5.510000	-90.551876
5.520000	-87.005914
5.530000	-85.485030
5.540000	-88.316802
5.550000	-96.795329
5.560000	-104.318902
5.570000	-104.819575
5.580000	-99.720306
5.590000	-93.898287
5.600000	-90.494837
5.610000	-89.679645
5.620000	-88.303974
5.630000	-92.864127
5.640000	-106.814301
5.650000	-131.418383
5.660000	-157.003289
5.670000	-176.354336
5.680000	-186.578668
5.690000	-192.017587
5.700000	-198.866142
5.710000	-209.042332
5.720000	-219.512830
5.730000	-224.765989
5.740000	-227.554169
5.750000	-234.204317
5.760000	-242.944351
5.770000	-251.679077
5.780000	-255.029061
5.790000	-253.874140
5.800000	-249.484181
5.810000	-243.104700
5.820000	-236.308654
5.830000	-229.700609
5.840000	-222.162627
5.850000	-214.000880
5.860000	-205.382887
5.870000	-200.678912
5.880000	-204.302366
5.890000	-213.368880
5.900000	-227.259593
5.910000	-241.412423
5.920000	-261.274926
5.930000	-286.804375
5.940000	-322.666221
5.950000	-361.860189
5.960000	-395.079955
5.970000	-413.946857
5.980000	-421.887285
5.990000	-426.405429
6.000000	-434.386479
