2025-10-08 21:06:47    绿光---红外光---红光
4.697653E+08 7.570063E+08 -1.643816E+09
1.980889E+09 5.000397E+08 3078400
-1.034419E+09 2.173217E+08 1938176
-1.358943E+09 1.690454E+09 782864
-1.64416E+09 7.877431E+07 2.749732E+08
-2.684322E+08 7.286948E+08 8.056266E+08
-9.38441E+08 5.065933E+08 2892288
-1.037302E+09 2.120788E+08 1950976
-1.610602E+09 1.469471E+08 825873
-1.64416E+09 9.745207E+07 3.059719E+08
1.962937E+09 6.975652E+08 -2.080063E+09
1.645342E+09 4.624876E+08 2618112
-1.032715E+09 1.814083E+08 1739264
1.610622E+09 8.516032E+08 690194
-1.073735E+09 7.22207E+07 3.011877E+08
1.224739E+09 5.703598E+08 1.862553E+09
6.722723E+08 3.5763E+08 2077696
-1.033108E+09 1.416279E+08 1302528
-1.862264E+09 -1.195213E+09 539665
8.891976E+08 7.923306E+07 2.960759E+08
4.026551E+08 4.261151E+08 -1.174164E+09
-1.861224E+09 3.050045E+08 1692160
-1.045691E+09 1.262916E+08 1194496
-2.684289E+08 -1.883145E+09 492046
-1.577054E+09 2.601782E+07 2.359136E+08
-1.275066E+09 4.200203E+08 1.174524E+09
5.54447E+08 2.886205E+08 1600000
-1.055588E+09 1.167884E+08 1110528
-1.895819E+09 -7.087703E+08 456204
-3.858716E+08 2.457602E+07 2.174979E+08
-1.912601E+09 4.135977E+08 -2.012145E+08
8.732164E+08 2.93929E+08 1615104
-1.058209E+09 1.208515E+08 1146368
-4.86533E+08 7.508365E+08 472332
-1.912598E+09 2.942569E+07 2.026867E+08
1.711278E+09 4.111729E+08 -2.347725E+08
5.04122E+08 2.889482E+08 1589760
-1.057226E+09 1.186234E+08 1121792
-1.476389E+09 1.992358E+09 457484
-6.207526E+08 2.765622E+07 2.091092E+08
4.697638E+08 4.013425E+08 -7.716355E+08
-2.005164E+08 2.874409E+08 1568512
-1.060241E+09 1.168538E+08 1124352
-2.852065E+08 7.172803E+08 456460
-1.006589E+08 3.460303E+07 2.043251E+08
1.207961E+09 4.045538E+08 -4.360732E+08
3.027937E+08 2.916352E+08 1591040
-1.058668E+09 1.18951E+08 1142528
2.013328E+08 1.052829E+09 466188
1.677726E+09 3.244034E+07 2.066844E+08
1.862273E+09 4.090757E+08 -7.380849E+08
4.873497E+08 2.925527E+08 1599232
-1.059848E+09 1.191477E+08 1140736
-5.871964E+08 -2.101291E+09 464908
1.426068E+09 3.047426E+07 2.091092E+08
1.560283E+09 4.078306E+08 -5.031985E+08
3.363627E+08 2.914386E+08 1592832
-1.058078E+09 1.186889E+08 1138432
-7.885229E+08 1.623257E+09 458764
1.509993E+08 3.014658E+07 2.093058E+08
2.030045E+09 3.792568E+08 -3.85761E+08
-1.995671E+09 2.752512E+08 1474304
-1.058406E+09 1.083998E+08 1060096
-6.207513E+08 -1.262427E+09 423436
8.38865E+08 4.010806E+07 2.074708E+08
5.200953E+08 3.709338E+08 -3.521536E+08
1.795914E+09 2.696806E+08 1445632
-1.061027E+09 1.077443E+08 1056768
1.090525E+09 -1.027555E+09 419595
3.355854E+07 3.794537E+07 1.927252E+08
-2.01325E+08 3.660841E+08 -9.897147E+08
1.376483E+09 2.656829E+08 1422592
-1.061879E+09 1.062368E+08 1046016
6.54317E+08 -2.000639E+09 417803
-5.704212E+08 3.591375E+07 1.925941E+08
1.84551E+08 3.674604E+08 -1.040032E+09
1.846229E+09 2.724987E+08 1448192
-1.0607E+09 1.086615E+08 1070592
5.536538E+08 1.472248E+09 423691
1.056969E+09 3.578268E+07 1.920698E+08
-9.898541E+08 3.62283E+08 -1.30848E+09
9.067376E+08 2.605056E+08 1398272
-1.062273E+09 1.026323E+08 1007616
-2.852073E+08 1.388358E+09 396299
-1.140847E+09 3.748661E+07 1.903659E+08
3.523231E+08 3.448504E+08 -1.14071E+09
-1.334954E+08 2.517893E+08 1340928
-1.060896E+09 9.961746E+07 982016
5.033686E+07 -4.739136E+08 389130
1.677725E+09 3.56516E+07 1.839433E+08
1.325402E+09 3.486515E+08 -1.627258E+09
3.362288E+08 2.581463E+08 1371136
-1.063059E+09 1.02501E+08 1014784
3.858813E+08 1.841341E+09 402442
5.368749E+08 3.70934E+07 1.777174E+08
-1.895824E+09 3.550085E+08 -1.509799E+09
6.046765E+08 2.612265E+08 1388032
-1.062076E+09 1.029598E+08 1019648
1.291851E+09 -5.242447E+08 402442
7.382015E+08 3.787983E+07 1.836812E+08
-1.946156E+09 3.539599E+08 -1.493017E+09
6.046904E+08 2.615542E+08 1386240
-1.06319E+09 1.03222E+08 1023232
1.073747E+09 6.166039E+08 403211
9.395281E+08 3.919055E+07 1.834846E+08
-1.543502E+09 3.556639E+08 -1.241351E+09
6.718044E+08 2.627994E+08 1390080
-1.061289E+09 1.034186E+08 1028608
1.996494E+09 7.973683E+07 403979
1.040191E+09 4.148431E+07 1.866303E+08
-2.852111E+08 3.608412E+08 -1.30847E+09
1.376456E+09 2.707292E+08 1429248
-1.062207E+09 1.070231E+08 1064192
8.556436E+08 7.843768E+08 421131
7.717561E+08 3.643804E+07 1.873512E+08
1.744832E+09 3.736207E+08 -7.716012E+08
1.930122E+09 2.740716E+08 1456640
-1.059716E+09 1.079407E+08 1070080
1.610618E+09 1.522586E+09 422155
9.22751E+08 3.919055E+07 1.971161E+08
1.191184E+09 3.710648E+08 -7.716022E+08
1.678485E+09 2.723676E+08 1443072
-1.060437E+09 1.076131E+08 1070592
1.593841E+09 -4.235763E+08 420107
4.697662E+08 4.207414E+07 1.944291E+08
1.392511E+09 3.708682E+08 -9.561452E+08
1.762367E+09 2.736783E+08 1447424
-1.060831E+09 1.074165E+08 1067008
1.207965E+09 -1.782529E+09 420875
4.697662E+08 3.735554E+07 1.959364E+08
1.358956E+09 3.709338E+08 -1.174255E+09
1.728822E+09 2.742026E+08 1451776
-1.061289E+09 1.078097E+08 1076224
1.761613E+09 -2.034182E+09 422411
1.174409E+09 3.978038E+07 1.940359E+08
1.778387E+09 3.730964E+08 -1.02326E+09
1.89659E+09 2.747269E+08 1454336
-1.061224E+09 1.086617E+08 1075200
1.040193E+09 -1.631535E+09 428555
1.493176E+09 4.076342E+07 1.955432E+08
-2.080373E+09 3.757179E+08 -1.123931E+09
-2.113149E+09 2.75841E+08 1462272
-1.060306E+09 1.086617E+08 1076736
1.409292E+09 -9.604393E+08 422667
1.375736E+09 4.010806E+07 1.975749E+08
-2.147482E+09 3.75849E+08 -9.561492E+08
-2.12994E+09 2.778726E+08 1473536
-1.060372E+09 1.095791E+08 1092864
8.891982E+08 -1.748969E+09 427787
-1.811935E+09 3.879734E+07 1.997376E+08
2.030045E+09 3.74997E+08 -8.554698E+08
2.097929E+09 2.76693E+08 1465344
-1.059389E+09 1.087272E+08 1078272
1.644173E+09 -1.295979E+09 423435
1.090523E+09 4.063234E+07 1.970506E+08
1.442842E+09 3.721134E+08 -5.367201E+08
1.87982E+09 2.744648E+08 1454080
-1.05893E+09 1.080063E+08 1070336
7.717576E+08 -1.346316E+09 418827
5.03358E+07 3.676572E+07 1.965263E+08
-1.694497E+09 3.560571E+08 -1.040046E+09
3.86638E+08 2.579497E+08 1372928
-1.061748E+09 1.025012E+08 1010432
1.342231E+08 -1.346319E+09 399114
-5.033126E+08 3.846965E+07 1.789626E+08
-5.033012E+07 3.429499E+08 -1.543343E+09
-5.025944E+08 2.456289E+08 1313792
-1.06319E+09 9.601301E+07 936960
1.392514E+09 1.824563E+09 373258
1.677725E+09 3.683125E+07 1.604159E+08
-4.362062E+08 3.115581E+08 2.063728E+09
1.426729E+09 2.289172E+08 1198336
-1.06378E+09 9.083523E+07 913152
1.677769E+08 -2.09344E+07 362760
2.348847E+08 3.499624E+07 1.587119E+08
-1.67772E+09 3.247964E+08 -2.063463E+09
-1.358318E+09 2.469396E+08 1283328
-1.06378E+09 9.693026E+07 978944
1.77839E+09 -1.887014E+08 389385
1.912607E+09 4.004252E+07 1.777174E+08
-1.224735E+09 3.276145E+08 -1.241366E+09
-1.475717E+09 2.454323E+08 1272832
-1.062797E+09 9.516092E+07 962048
1.140856E+09 2.059443E+09 373770
-1.744827E+09 3.584821E+07 1.804044E+08
-5.200922E+08 3.306947E+08 -1.862126E+09
-1.190472E+09 2.492989E+08 1289216
-1.064107E+09 9.53576E+07 964864
1.241519E+09 1.589681E+09 368650
1.291849E+09 3.925608E+07 1.724745E+08
-1.593834E+09 3.238134E+08 -1.677568E+09
-1.693845E+09 2.441216E+08 1261312
-1.06378E+09 9.358796E+07 947456
1.946162E+09 1.052807E+09 365834
6.375379E+08 4.22052E+07 1.75096E+08
-1.744829E+09 3.230925E+08 -1.945996E+09
-1.492484E+09 2.479227E+08 1270784
-1.064828E+09 9.483325E+07 966656
1.996494E+09 1.132851E+08 368138
1.157632E+09 4.325378E+07 1.646102E+08
-1.409285E+09 3.227648E+08 -1.593676E+09
-1.643494E+09 2.462188E+08 1262080
-1.064107E+09 9.38501E+07 956416
1.946162E+09 -1.54766E+09 365833
8.220873E+08 4.305717E+07 1.652656E+08
-1.627389E+09 3.228959E+08 -2.029867E+09
-1.660261E+09 2.46612E+08 1267456
-1.064959E+09 9.411243E+07 961536
-1.375727E+09 1.740674E+09 365322
1.006637E+09 4.567861E+07 1.672972E+08
-1.811938E+09 3.225682E+08 -1.560115E+09
-1.744156E+09 2.460221E+08 1262592
-1.064042E+09 9.385018E+07 960000
2.030048E+09 2.978327E+08 366346
7.21424E+08 4.082895E+07 1.674938E+08
-1.644166E+09 3.206676E+08 -1.946005E+09
-1.945493E+09 2.438595E+08 1245696
-1.064894E+09 9.293268E+07 952064
1.879053E+09 1.052807E+09 363274
2.013303E+08 4.115663E+07 1.681491E+08
-1.744829E+09 3.198157E+08 -1.442675E+09
-2.062938E+09 2.422866E+08 1239808
-1.062338E+09 9.208068E+07 941824
-1.006628E+09 1.220583E+09 360970
-3.858723E+08 4.318824E+07 1.699186E+08
-1.97971E+09 3.190292E+08 -1.89566E+09
-1.911947E+09 2.449736E+08 1250304
-1.064304E+09 9.280154E+07 952320
2.013271E+09 -1.383741E+08 361737
-2.013229E+08 4.207413E+07 1.680181E+08
-1.795161E+09 3.193569E+08 -1.694336E+09
-2.096515E+09 2.426798E+08 1240576
-1.064173E+09 9.194953E+07 940544
1.862276E+09 1.803904E+08 358666
-8.891888E+08 3.96493E+07 1.716225E+08
1.543505E+09 3.152282E+08 -1.878885E+09
2.064254E+09 2.403205E+08 1227776
-1.064238E+09 9.168738E+07 933888
-1.728049E+09 -3.397038E+08 356617
-1.509946E+09 4.030466E+07 1.737852E+08
-2.013265E+09 3.16801E+08 -1.811775E+09
2.030685E+09 2.43073E+08 1234176
-1.064959E+09 9.116312E+07 949248
1.409291E+09 -1.719311E+08 357129
-3.69095E+08 3.866626E+07 1.653966E+08
-1.459616E+09 3.178496E+08 -1.929224E+09
2.081012E+09 2.451702E+08 1238016
-1.064566E+09 9.175286E+07 944128
1.795167E+09 -9.269046E+08 358409
-9.898521E+08 4.082894E+07 1.672316E+08
1.258293E+09 3.137208E+08 -2.09699E+09
1.846118E+09 2.378301E+08 1216256
-1.06568E+09 9.096647E+07 931584
7.382022E+08 -5.074793E+08 356873
-1.476391E+09 3.945269E+07 1.651345E+08
1.560282E+09 3.142451E+08 -2.130543E+09
1.980356E+09 2.417623E+08 1230080
-1.065746E+09 9.175295E+07 945408
1.040192E+09 5.327066E+08 356874
-1.224733E+09 3.978037E+07 1.695254E+08
1.409288E+09 3.134587E+08 -2.063446E+09
1.678359E+09 2.404516E+08 1228544
-1.065156E+09 9.037664E+07 941312
2.013271E+09 -7.59134E+08 352009
-1.073738E+09 3.919054E+07 1.662486E+08
1.291847E+09 3.133932E+08 -2.063449E+09
1.829361E+09 2.398618E+08 1223168
-1.065156E+09 9.37845E+07 950272
1.795167E+09 -1.296006E+09 376329
-1.12407E+09 4.05668E+07 1.64217E+08
-1.140849E+09 3.163423E+08 -1.727903E+09
-1.559635E+09 2.451702E+08 1235712
-1.064304E+09 9.214614E+07 948736
1.660949E+09 -1.245673E+09 355337
-7.046394E+08 4.076341E+07 1.615955E+08
1.660946E+09 3.150971E+08 1.879201E+09
1.611254E+09 2.397962E+08 1224960
-1.066074E+09 8.893485E+07 928512
1.694504E+09 -1.480556E+09 345353
-1.795159E+09 4.076341E+07 1.67035E+08
1.325401E+09 3.129999E+08 -1.862113E+09
1.930037E+09 2.414346E+08 1227008
-1.064566E+09 9.16219E+07 945664
1.59384E+09 -5.745828E+08 357129
-1.24151E+09 4.082894E+07 1.629063E+08
1.342179E+09 3.126723E+08 -1.878889E+09
1.779024E+09 2.395996E+08 1219328
-1.064632E+09 9.037666E+07 937472
-1.677717E+09 -7.255757E+08 351497
-1.610609E+09 4.266395E+07 1.672972E+08
1.795164E+09 3.141796E+08 -1.811779E+09
1.779026E+09 2.423521E+08 1229056
-1.06437E+09 9.12941E+07 944384
1.660949E+09 -1.816099E+09 361225
-1.509946E+09 3.971483E+07 1.627752E+08
1.224738E+09 3.123446E+08 -1.979553E+09
-1.257657E+09 2.407137E+08 1221888
-1.064173E+09 9.56195E+07 942336
-1.996484E+09 -6.752443E+08 368649
-1.392505E+09 4.154984E+07 1.672972E+08
1.711277E+09 3.138519E+08 -2.029879E+09
1.728687E+09 2.413691E+08 1225984
-1.064894E+09 9.063878E+07 943104
1.426068E+09 -9.101315E+08 354313
-1.442837E+09 3.96493E+07 1.636271E+08
1.342179E+09 3.12279E+08 -2.06344E+09
1.762244E+09 2.39403E+08 1217280
-1.064501E+09 9.070433E+07 935424
2.063602E+09 -5.410248E+08 355081
-1.627386E+09 4.187752E+07 1.655277E+08
-1.929378E+09 3.165389E+08 -2.113772E+09
2.097794E+09 2.434662E+08 1233408
-1.065287E+09 9.162181E+07 945920
1.946162E+09 -1.665107E+09 357129
-1.258287E+09 4.023912E+07 1.6153E+08
1.543505E+09 3.128689E+08 2.08053E+09
1.795797E+09 2.399928E+08 1219072
-1.065222E+09 9.076986E+07 935936
1.996493E+09 -3.229261E+08 354825
-1.778381E+09 4.207413E+07 1.682147E+08
-1.761606E+09 3.169321E+08 -2.080219E+09
2.114575E+09 2.441216E+08 1235968
-1.06509E+09 9.168738E+07 946688
1.795167E+09 -1.128233E+09 355849
-1.627386E+09 4.115662E+07 1.627752E+08
1.073743E+09 3.107062E+08 -1.979553E+09
1.711913E+09 2.388787E+08 1210368
-1.06509E+09 9.07699E+07 936448
-2.130702E+09 4.823823E+08 355082
2.046824E+09 4.14843E+07 1.711638E+08
-1.744829E+09 3.178496E+08 -2.147315E+09
-2.146847E+09 2.453668E+08 1251584
-1.064697E+09 9.208054E+07 953088
-2.147479E+09 -1.648325E+09 359945
2.684392E+08 4.096002E+07 1.622509E+08
-1.694497E+09 3.197501E+08 2.097313E+09
-2.146847E+09 2.447114E+08 1245440
-1.06568E+09 9.221164E+07 953088
2.030048E+09 3.313846E+08 360458
-7.717482E+08 4.122216E+07 1.694598E+08
-1.593834E+09 3.162767E+08 -1.979555E+09
-2.046154E+09 2.454979E+08 1236480
-1.064435E+09 9.253938E+07 958208
1.929385E+09 -2.558159E+08 360457
-7.885254E+08 4.102555E+07 1.696565E+08
-2.013265E+09 3.160801E+08 -1.895666E+09
2.114593E+09 2.443182E+08 1236992
-1.061814E+09 9.221172E+07 954624
-2.08037E+09 5.327196E+08 359946
-5.536444E+08 4.115662E+07 1.69722E+08
-1.946156E+09 3.16801E+08 -1.996328E+09
2.081025E+09 2.43925E+08 1233920
-1.064828E+09 9.14908E+07 945408
1.660949E+09 1.132805E+08 354570
-1.778381E+09 4.05668E+07 1.675593E+08
1.39251E+09 3.117548E+08 -1.996329E+09
1.795815E+09 2.407137E+08 1215744
-1.063845E+09 9.044224E+07 934400
-1.627385E+09 7.972992E+07 352266
1.879052E+09 4.154984E+07 1.675593E+08
1.459619E+09 3.115581E+08 2.114087E+09
1.728699E+09 2.41238E+08 1216256
-1.065222E+09 9.129418E+07 947200
1.979716E+09 -1.212118E+09 358153
-8.220799E+08 4.017358E+07 1.636927E+08
-1.845492E+09 3.15818E+08 -2.130551E+09
1.997129E+09 2.437284E+08 1232640
-1.064042E+09 9.194952E+07 954624
1.845499E+09 -7.25578E+08 360969
-4.865355E+08 3.958376E+07 1.632339E+08
-1.660943E+09 3.167355E+08 -2.046658E+09
-2.096498E+09 2.443837E+08 1235712
-1.065353E+09 9.221167E+07 953856
1.577063E+09 -8.804736E+07 360457
-5.704216E+08 3.886286E+07 1.659864E+08
-1.778383E+09 3.165389E+08 -1.979555E+09
2.131352E+09 2.443837E+08 1235712
-1.064501E+09 9.214619E+07 954880
1.795167E+09 3.649416E+08 359946
-6.039761E+08 3.958376E+07 1.66183E+08
-1.962933E+09 3.160146E+08 2.080528E+09
2.081028E+09 2.441216E+08 1234688
-1.065222E+09 9.208064E+07 953088
1.375737E+09 1.971668E+08 358922
-7.885254E+08 3.96493E+07 1.693288E+08
-2.147482E+09 3.152282E+08 -1.96278E+09
1.946817E+09 2.43073E+08 1230592
-1.064042E+09 9.149082E+07 948224
1.409291E+09 1.803884E+08 356362
-1.107293E+09 3.925608E+07 1.684113E+08
1.979713E+09 3.144417E+08 1.963088E+09
1.963587E+09 2.426798E+08 1227520
-1.065877E+09 9.188403E+07 949760
1.308628E+09 -1.887122E+08 360713
-1.107293E+09 3.846965E+07 1.664452E+08
-2.046819E+09 3.144417E+08 -1.895669E+09
-2.146832E+09 2.434662E+08 1228800
-1.064763E+09 9.240829E+07 951552
1.577063E+09 -6.249167E+08 360201
-1.056961E+09 3.978037E+07 1.657898E+08
1.6945E+09 3.137864E+08 -2.113778E+09
1.930032E+09 2.426798E+08 1231360
-1.064828E+09 9.175294E+07 955648
1.325405E+09 -3.229279E+08 360969
3.35582E+07 4.213967E+07 1.671661E+08
-6.710872E+08 3.209298E+08 -1.526565E+09
-1.844843E+09 2.508063E+08 1260544
-1.063583E+09 9.417778E+07 987136
1.694504E+09 6.501565E+08 372234
-2.080371E+09 3.978037E+07 1.745717E+08
3.355459E+08 3.424911E+08 -1.610463E+09
-8.318496E+07 2.704015E+08 1345024
-1.062469E+09 1.010593E+08 1061376
1.006638E+09 -1.048087E+08 392970
-2.130702E+09 3.860072E+07 1.89645E+08
1.610614E+09 3.323986E+08 -8.554916E+08
-1.005897E+09 2.558525E+08 1290496
-1.060634E+09 1.005351E+08 1058560
2.684407E+08 -4.403584E+08 398347
-1.023406E+09 4.240181E+07 1.860405E+08
4.697636E+08 3.434086E+08 -1.342048E+09
2.692095E+08 2.732196E+08 1355776
-1.0607E+09 1.027634E+08 1077504
-7.549694E+08 1.489028E+09 400139
-1.073738E+09 3.05398E+07 1.883343E+08
4.529864E+08 3.453747E+08 -5.367662E+08
-8.315424E+07 2.641756E+08 1327616
-1.0607E+09 1.005351E+08 1032960
-1.526722E+09 1.656797E+09 389899
4.529888E+08 2.870479E+07 1.922664E+08
-9.898542E+08 3.406561E+08 -1.526614E+09
-3.012708E+08 2.653553E+08 1335296
-1.062273E+09 9.928978E+07 1033216
-1.442835E+09 -3.564685E+08 387594
1.342181E+09 2.903247E+07 1.874168E+08
-1.37573E+09 3.405251E+08 -1.14074E+09
-3.683661E+08 2.626028E+08 1329408
-1.062469E+09 1.002074E+08 1039360
-6.543062E+08 4.152765E+08 396811
-1.275064E+09 3.060533E+07 1.831569E+08
1.946159E+09 3.943301E+08 -1.00652E+09
1.292559E+09 3.309568E+08 1651968
-1.061093E+09 1.331066E+08 1393152
-1.845487E+09 2.05948E+09 556300
1.778391E+09 2.405174E+07 2.255588E+08
9.89858E+08 5.120983E+08 1.459747E+09
-4.688254E+08 3.967549E+08 2005760
-1.049952E+09 1.499502E+08 1565952
-1.358947E+09 1.791068E+09 597007
1.375738E+09 3.375107E+07 2.600964E+08
-1.006607E+08 5.796004E+08 -9.729784E+08
1.024447E+09 4.600627E+08 2307584
-1.041498E+09 1.752475E+08 1831168
-2.046811E+09 -9.603576E+08 701712
-1.023403E+09 2.496925E+07 2.83755E+08
-6.039768E+08 6.637486E+08 7.88629E+08
1.376842E+09 4.442685E+08 2512384
-1.035731E+09 1.710534E+08 1024768
-9.7307E+08 7.676746E+08 534293
-1.375729E+09 -3669990 3.606285E+08
-2.51657E+08 3.145728E+08 1.182705E+08
1.073975E+09 1.996882E+08 1505792
-1.018033E+09 9.476505E+07 706816
2.113934E+09 -1.212021E+09 365059
1.023413E+09 1.941832E+08 1.096911E+08
1.157629E+09 2.768241E+08 1.349476E+08
1.426573E+09 1.586627E+08 695296
-1.049425E+09 4.941646E+07 531456
-1.644165E+09 -5.447474E+07 173318
-4.194285E+08 1.497498E+08 7.816812E+07
-1.375731E+09 9.922151E+07 4.3666E+08
-4.361488E+08 9.463398E+07 308992
-1.089141E+09 3.250795E+07 379392
-1.124072E+09 -1.094762E+09 106504
-9.730773E+08 1.104937E+08 -1.122266E+07
1.157628E+09 5.688525E+07 -3.299584E+07
1.509882E+09 6.239027E+07 199168
-1.073872E+09 2.011855E+07 201216
1.509956E+08 1.468623E+08 81144
-7.885283E+08 -2.031616E+07 -1.478E+08
-1.275068E+09 8.493466E+07 3.348744E+08
2.146952E+09 6.737101E+07 236544
-9.164578E+08 2.797787E+07 307200
-7.717509E+08 -1.216957E+08 89331
9.730794E+08 1.654784E+08 -4.003107E+08
1.493173E+09 5.020058E+07 4.369618E+08
7.193679E+08 5.039718E+07 189696
-1.011482E+09 1.899957E+07 186624
2.852134E+08 -1.16043E+09 88563
9.059706E+08 2.105672E+08 -2.800441E+08
1.342178E+09 5.183898E+07 -7.711416E+08
1.022657E+09 5.269094E+07 193280
-9.35785E+08 2.024685E+07 201216
-2.684347E+08 -3.401879E+08 75755
-1.275068E+09 2.133852E+08 -4.589008E+08
1.191183E+09 4.069786E+07 -1.224296E+09
-1.879841E+07 3.67657E+07 154880
-1.156906E+09 1.617923E+07 136448
-1.191182E+09 -5.444941E+07 63968
1.056965E+09 6.95337E+07 -5.218788E+08
9.395244E+08 4.42368E+07 -7.042289E+08
6.515244E+07 3.466854E+07 153088
-9.196634E+08 1.637774E+07 134912
2.046821E+09 -6.409999E+08 65513
-1.375731E+09 1.574175E+08 -4.233152E+08
5.033167E+08 4.508877E+07 -5.695818E+08
-5.220615E+07 3.552051E+07 175104
-8.656618E+08 1.631291E+07 134400
1.92938E+09 1.356389E+09 65009
-7.717514E+08 1.722941E+08 -2.879761E+08
1.342178E+09 4.9152E+07 4.869379E+08
2.842838E+08 4.174643E+07 210944
-9.154057E+08 1.847815E+07 166912
-6.039789E+08 -9.601882E+08 72182
1.728054E+09 1.02826E+08 -2.393257E+07
-1.090519E+09 5.885133E+07 -2.079962E+09
7.719162E+08 5.105254E+07 249600
-8.799508E+08 1.913654E+07 184576
1.291847E+09 -1.615064E+09 75002
-1.509949E+09 5570563 -4.222426E+07
3.355474E+07 6.579815E+07 2.114116E+09
1.308502E+09 5.47881E+07 280320
-1.015216E+09 2.470471E+07 226048
-1.728052E+09 1.33862E+09 83704
-1.241513E+09 9.437184E+07 -4.759244E+07
-1.006624E+08 1.567621E+08 -2.029855E+09
1.761098E+09 2.207252E+08 985344
-1.529675E+09 1.93307E+07 154112
-2.130705E+09 -1.246801E+09 105216
-9.730774E+08 1.582039E+08 -4.379619E+07
-2.51658E+08 5.269094E+07 5.208102E+08
-2.032321E+08 2.981888E+07 164608
-1.223423E+09 1.617927E+07 117504
-1.677715E+08 1.203536E+09 76010
-1.308622E+09 1.652818E+08 -2.386967E+08
6.71089E+08 6.691226E+07 -4.855749E+08
1.458639E+09 3.964928E+07 306688
-9.771377E+08 2.49649E+07 176896
-1.459616E+09 1.606656E+09 90091
-2.516576E+08 3.261727E+08 -3.77765E+08
-6.207567E+08 7.484211E+07 6.045156E+08
1.575413E+09 6.619136E+07 292096
-6.519447E+08 2.279252E+07 183040
1.442842E+09 -3.729991E+07 148142
-2.013265E+09 5.262541E+08 -1.143294E+09
-8.220824E+08 2.40255E+08 -6.361114E+08
1.406099E+09 1.999503E+08 1050624
-1.4003E+09 6.722982E+07 503552
1.862274E+09 8.332869E+08 200418
-6.207551E+08 4.416471E+08 -2.688506E+08
-1.459618E+09 4.849664E+07 -4.176338E+08
-2.032539E+08 3.919053E+07 154112
-1.748165E+09 1.597745E+07 146944
1.728054E+09 1.100247E+09 61626
1.92938E+09 6.277693E+08 -1.082551E+09
-1.677719E+08 4.194304E+07 9.585779E+08
2.991233E+08 4.377805E+07 188160
-2.036198E+09 1.94604E+07 203008
3.187678E+08 1.133124E+09 61707
572 -1.445069E+08 3.31585E+08
1.510011E+08 1.241252E+09 -1.166272E+08
1.357185E+09 1.936916E+09 7367168
-4.723723E+08 8.866928E+08 1.108941E+07
-3.35098E+07 1.105616E+09 3606236
-1.006185E+08 6.76856E+08 -6.07131E+08
1.174538E+08 -1.548419E+09 -1.054509E+09
7.693548E+08 -1.466761E+09 1.056051E+07
-4.053963E+08 9.893223E+08 1.240448E+07
6.543592E+08 -8.407091E+08 4626137
1.862328E+09 6.311119E+08 -6.99604E+08
6.711107E+08 1.896615E+08 -1.189139E+09
2.317998E+08 -6.398279E+08 1.342387E+07
-4.514047E+08 1.270731E+09 1.561088E+07
5.20152E+08 -1.66306E+09 4822734
1.32546E+09 5.933631E+08 -8.637063E+08
1.442859E+09 -6.117783E+08 -1.071129E+09
-6.074012E+08 -3.717857E+08 1.413658E+07
-3.056495E+08 1.144507E+09 1.459251E+07
-6.374827E+08 -1.225975E+09 4168391
-1.844958E+08 6.507071E+08 -9.688239E+08
-8.386021E+07 1.72943E+09 1.461603E+09
-1.211799E+09 1.721107E+09 2.777677E+07
-3.355375E+08 1.053476E+09 1.51529E+07
-5.367964E+08 -1.96366E+09 2025416
-7.213904E+08 4.769712E+08 -9.137037E+08
-7.046403E+08 9.3474E+08 -2.062119E+09
-1.714907E+09 1.390674E+08 1167360
1.197388E+08 2.187346E+07 156160
-1.224736E+09 -1.475947E+09 57279
6.710938E+07 1.580073E+08 -9.666532E+08
5.368712E+08 3.401318E+07 -2.130353E+09
-5.069732E+08 3.420979E+07 131328
4.3123E+08 1.545209E+07 147200
1.509955E+08 1.71316E+09 65226
1.325401E+09 -1.330381E+07 -8.463889E+08
-1.694499E+09 3.945267E+07 6.711852E+08
1.475715E+08 4.561306E+07 165632
6.556243E+08 2.305522E+07 274688
-1.325399E+09 2.066586E+09 151763
1.358957E+09 7.464551E+07 -6.017382E+08
1.006634E+09 2.660106E+08 9.896643E+08
-1.596016E+09 2.190213E+08 1022976
8.839487E+08 5.294418E+07 755200
4.026565E+08 -3.32311E+08 241880
-1.811936E+09 -1.187512E+08 -6.805138E+08
1.677723E+09 3.962962E+08 1.09002E+09
6.181715E+08 3.820749E+08 1963008
8.5865E+08 1.11008E+08 1620736
9.898641E+08 -1.238131E+09 449241
-1.174339E+08 -2.424176E+08 -6.539051E+08
9.395261E+08 6.513623E+08 9.896643E+08
9.848326E+07 5.049549E+08 2618880
8.839487E+08 1.385997E+08 2030080
4.026637E+08 -3.32311E+08 557528
-1.375724E+09 -1.187512E+08 -6.805138E+08
-1.07374E+09 7.750943E+08 1.09002E+09
9.70493E+08 5.827461E+08 3203072
8.5865E+08 1.585872E+08 2340352
9.898691E+08 -1.238131E+09 624601
1.426073E+09 -2.424176E+08 -6.539051E+08
-1.509929E+08 8.021606E+08 -6.549975E+08
3.498404E+08 4.516741E+08 2662400
8.773281E+08 1.112707E+08 1659136
-1.677626E+08 -8.689615E+08 412635
-1.10729E+09 -1.306132E+08 -5.9833E+08
-6.375327E+08 5.522063E+08 2.008515E+08
-4.720893E+08 3.680502E+08 2060544
8.646147E+08 9.469051E+07 1363456
-3.690912E+08 2.015641E+07 334557
1.862276E+09 -1.854668E+08 -5.97151E+08
