2025-10-08 21:06:47    绿光---红外光---红光
-1.174387E+08 6.764627E+08 -5.767733E+08
8.556397E+08 7.596933E+08 9.086546E+08
1.653118E+08 1.148846E+08 2601216
5.623748E+08 8.295864E+07 375040
1.97972E+09 2.015424E+09 306648
2.097154E+09 6.528041E+08 -6.765859E+08
1.728054E+09 4.548198E+08 -7.02197E+08
6.347425E+08 1.145569E+08 1639936
5.468411E+08 6.749068E+07 461568
-3.858699E+08 -1.709015E+09 256722
9.395263E+08 5.168169E+08 -8.099506E+08
1.476396E+09 2.174485E+08 -4.343903E+08
-5.234908E+08 2.799043E+08 748288
6.291522E+08 6.729252E+07 879616
1.811942E+09 1.294273E+09 151245
1.375734E+09 3.948544E+08 -8.820402E+08
-1.291845E+09 9.24713E+07 2.014483E+09
-1.039634E+08 1.211761E+08 344064
4.364104E+08 3.210152E+07 470784
1.006645E+08 1.294661E+09 107223
-9.227453E+08 5.63413E+08 -7.257351E+08
-1.84536E+08 -1.773403E+08 -2.060845E+09
-1.140453E+09 -8.624537E+08 2.484378E+07
4.211454E+08 1.854413E+09 1.675136E+07
-1.207845E+09 4.041693E+08 8601891
-1.123993E+09 1.002505E+09 6.607394E+08
-8.220323E+08 2.905871E+08 4.735736E+08
-1.121315E+09 -1.347027E+09 8.943872E+07
3.11702E+08 1.927949E+09 8.0064E+07
9.231581E+08 9.910114E+08 2.282833E+07
-1.778072E+09 6.066683E+08 9.329743E+08
3.355989E+08 4.634712E+08 1.309749E+09
4.568049E+08 -9.686873E+08 8.124877E+07
5.937411E+07 -1.384894E+09 8.389402E+07
1.720022E+07 2.677527E+08 2.866103E+07
-1.962609E+09 -8.448884E+08 7.134209E+08
1.828834E+09 -2.140273E+09 1.70938E+09
-7.173038E+08 4.931589E+08 1.107269E+08
9.082475E+07 -5.630696E+08 8.729216E+07
1.510387E+09 1.543817E+09 3.168748E+07
-2.009714E+08 -3.772235E+08 9.937235E+08
6.375777E+08 -1.241513E+09 1.039219E+09
-1.169565E+09 7.020874E+08 5.491123E+07
-3.879874E+07 4.682076E+08 5.243366E+07
291294 -4.026258E+08 2.070918E+07
8.05544E+08 1.618096E+08 9.687523E+08
-1.459569E+09 -1.370353E+08 1.779793E+09
-9.349112E+08 1.942028E+09 1.490509E+07
-1.433207E+08 3.839286E+08 3201280
-7.046152E+08 1.52674E+09 1068346
-8.387607E+07 2.268202E+08 8.829021E+08
-1.426046E+09 1.039008E+09 2.097601E+09
-6.013852E+08 -1.654521E+09 7.753062E+07
1.957582E+08 -2.133769E+09 7.975757E+07
1.611026E+09 6.720453E+08 2.606268E+07
1.344816E+08 2.614901E+08 1.554515E+09
3.356059E+08 2.047018E+09 -5.023329E+08
-8.844306E+08 -1.824129E+09 3.772493E+07
7.491086E+07 2.058894E+09 2.466022E+07
-3.341877E+07 -2.147104E+09 1.030251E+07
-1.711152E+09 3.27353E+08 5.833365E+08
1.241578E+09 -1.190722E+09 7.426772E+08
-1.892218E+09 7.20372E+08 9.214438E+07
-2.922771E+08 1.066414E+09 6.273715E+07
-5.533229E+08 -8.482351E+07 2.150788E+07
-6.876102E+08 6.426474E+08 6.569293E+08
3.691847E+08 -1.958018E+09 1.361653E+09
7.242849E+08 1.367278E+09 9.152973E+07
-2.490237E+08 9.952412E+08 6.650573E+07
1.912942E+09 -4.874954E+08 2.026551E+07
2.097401E+09 9.517151E+08 6.050261E+08
9.060365E+08 1.104938E+09 -1.389256E+09
-1.893439E+09 -7.446198E+08 6.863539E+07
2.773451E+07 -1.14023E+08 4.73513E+07
5.70694E+08 1.30872E+09 1.602436E+07
1.963116E+09 8.225434E+08 6.077156E+08
1.124132E+09 -1.127612E+09 -6.011011E+08
-1.438438E+07 -1.862664E+09 6.113715E+07
9.182596E+07 -4.949833E+08 4.415027E+07
-2.178608E+08 -1.056569E+09 1.549931E+07
7.216005E+08 6.088959E+08 7.309898E+08
9.228223E+08 6.564754E+08 -1.389256E+09
-6.519255E+08 -5.072483E+08 1.017441E+08
2.773451E+07 1.682253E+09 7.34167E+07
5.707971E+08 1.30872E+09 2.33544E+07
1.107587E+09 8.225438E+08 6.077156E+08
-1.392425E+09 -1.166416E+07 -6.011011E+08
9.083625E+08 -5.206177E+08 1.004639E+08
9.182596E+07 1.133848E+09 6.795008E+07
-2.177512E+08 -1.056569E+09 2.037073E+07
-1.828458E+09 6.088963E+08 7.309898E+08
4.362881E+08 1.80519E+09 6.049843E+08
-9.181476E+08 8.045203E+08 9.10167E+07
3.250626E+08 9.709309E+08 7.048909E+07
-1.778029E+09 5.045655E+08 2.057042E+07
7.049173E+08 1.432631E+08 9.597788E+08
-1.006553E+09 1.792607E+09 7.384786E+08
1.329533E+09 6.549671E+08 9.025229E+07
2.209243E+08 8.050593E+08 7.001114E+07
3.023443E+08 1.68662E+08 2.093727E+07
-1.778107E+09 2.171877E+08 9.747857E+08
1.359036E+09 -9.404319E+07 -4.184806E+08
5.575987E+08 1.327235E+09 7.29833E+07
1.44183E+08 -2.948964E+08 4.639386E+07
-1.073505E+09 7.554924E+08 1.108768E+07
5.046261E+07 2.429426E+08 1.02138E+09
-1.979684E+09 -1.340735E+09 1.544479E+09
-1.371756E+09 -3.052666E+08 2.004352E+07
6.763702E+07 9.334449E+08 1.221197E+07
-1.627329E+09 -1.660769E+09 3104573
-1.023369E+09 2.616199E+08 1.020396E+09
-2.097134E+09 1.18476E+09 9.068838E+08
-1.204385E+09 -9.317252E+08 1.803981E+07
2.550038E+08 9.242682E+08 1.331149E+07
-3.522496E+08 4.370949E+08 4708152
2.013915E+08 2.049314E+08 9.4785E+08
1.94618E+09 -2.132672E+09 -1.291109E+09
-1.489507E+09 1.68788E+09 3.058611E+07
2.003463E+08 1.734883E+09 2.215987E+07
1.29196E+09 -1.542866E+09 6535740
-6.87782E+08 2.228228E+08 1.11975E+09
-1.342151E+09 -1.374617E+09 1.47718E+09
-2.966374E+07 1.242104E+09 2.773274E+07
1.224235E+08 1.698837E+09 2.149734E+07
-8.555305E+08 1.476739E+09 6659638
-3.690146E+08 2.770211E+08 1.101857E+09
1.392535E+09 -1.569521E+09 1.527688E+09
1.833544E+09 1.20855E+09 2.752717E+07
-6.638485E+07 1.716996E+09 2.164966E+07
1.828825E+09 -1.141041E+09 6819393
6.208428E+08 2.491028E+08 1.086915E+09
5.704513E+08 -1.437859E+09 1.846561E+09
-1.539538E+09 1.153237E+09 2.76503E+07
1.184933E+08 1.676426E+09 2.136269E+07
-1.258183E+09 1.694991E+09 6392890
3.859578E+08 2.803634E+08 9.503396E+08
-9.730541E+08 -1.709703E+09 -1.525614E+09
2.385221E+08 9.441117E+08 2.666752E+07
1.555211E+08 1.578973E+09 2.026726E+07
1.728156E+09 -7.207639E+08 5999672
2.114007E+09 2.472677E+08 9.854676E+08
-1.677516E+08 1.943339E+09 -1.592698E+09
-1.137081E+09 4.86736E+08 2.481613E+07
2.523179E+08 1.502428E+09 1.95881E+07
-1.493073E+09 -1.576139E+09 5823289
-1.241438E+09 2.21381E+08 9.961505E+08
1.711298E+09 1.972372E+09 7.054899E+08
-6.838856E+08 2.852783E+08 2.386125E+07
1.772123E+08 1.363754E+09 1.815629E+07
1.761702E+09 -4.18655E+08 5570107
7.718251E+08 1.600393E+08 9.572222E+08
1.744852E+09 1.829634E+09 3.026975E+08
1.550797E+08 3.946579E+08 2.393165E+07
1.801611E+08 1.356218E+09 1.786112E+07
-3.690079E+08 -1.166538E+08 5173820
2.013335E+09 1.198657E+08 9.607611E+08
-1.526707E+09 1.512243E+09 4.534221E+08
1.295593E+09 5.079048E+07 2.264218E+07
2.134528E+08 1.307196E+09 1.741773E+07
6.879559E+08 -1.609813E+09 5182525
1.459687E+09 1.62333E+08 1.008668E+09
1.040207E+09 1.532297E+09 1.409931E+09
5.576722E+08 3.59138E+07 2.270106E+07
2.589357E+08 1.273708E+09 1.704704E+07
1.677811E+09 -7.538181E+08 5032761
1.560348E+09 1.607602E+08 9.272081E+08
-5.200742E+08 1.613497E+09 8.39543E+08
1.245189E+09 1.884161E+08 2.362163E+07
2.928835E+08 1.351695E+09 1.790182E+07
-1.878954E+09 5.211942E+08 5357883
1.761678E+09 1.641025E+08 9.87894E+08
7.382173E+08 1.685652E+09 -8.884063E+08
2.050561E+09 1.876296E+08 2.36864E+07
3.64318E+08 1.339046E+09 1.779149E+07
6.544052E+08 3.706112E+08 5248310
-1.409216E+09 2.427457E+08 9.29241E+08
-1.56026E+09 1.968702E+09 -1.391535E+09
1.312376E+09 3.60186E+08 2.456038E+07
3.877804E+08 1.338653E+09 1.786726E+07
1.744925E+09 -1.172826E+09 5045816
9.06037E+08 2.588676E+08 8.927375E+08
1.442861E+09 1.761084E+09 -1.844511E+09
-1.6574E+09 -1.360527E+08 2.227328E+07
4.060647E+08 1.138112E+09 1.533875E+07
-9.394405E+08 1.54502E+09 4717625
7.550381E+08 2.433355E+08 9.643028E+08
-1.040167E+09 1.776812E+09 -9.888346E+08
2.08394E+09 2.11026E+08 2.362906E+07
4.044269E+08 1.225602E+09 1.62752E+07
6.719475E+07 -8.037215E+08 4604471
-5.032549E+08 3.905949E+08 9.291107E+08
7.885539E+08 -1.155858E+09 -1.122758E+09
8.702979E+07 1.757479E+09 3.34441E+07
4.804494E+08 1.818113E+09 2.284877E+07
1.946284E+09 -5.182976E+08 6903606
6.719598E+07 2.905216E+08 8.901165E+08
-1.828691E+09 -7.416051E+08 1.041372E+09
1.362352E+09 1.015087E+09 2.944538E+07
4.660309E+08 1.51383E+09 1.961114E+07
-2.347715E+08 -4.678377E+08 5556023
1.124146E+09 2.65028E+08 9.293721E+08
-1.560255E+09 -5.563348E+08 1.998444E+09
4.234051E+08 1.556152E+09 3.210701E+07
4.227808E+08 1.498104E+09 1.968614E+07
1.442951E+09 -1.441171E+09 2718268
-1.341841E+08 7.003834E+08 1.077943E+09
8.389078E+07 1.584005E+09 -2.144695E+09
-7.336988E+08 8.716943E+08 6185728
4.577149E+08 3.637394E+08 4104704
1.493202E+09 2.082537E+09 1337127
-7.381825E+08 8.66255E+08 4.864186E+08
1.677729E+09 -1.419444E+09 1.209224E+08
-1.040938E+09 1.828061E+09 1.221376E+07
3.850271E+08 5.768447E+08 7865344
1.510001E+09 1.545411E+09 3249655
-8.220383E+08 -4.17464E+08 -3.724974E+08
-4.529672E+08 1.614086E+09 -1.527995E+09
1.071978E+09 3.641181E+08 2.463411E+07
5.991251E+08 1.669916E+09 2.077594E+07
-1.107191E+09 4.048059E+08 1.115902E+07
-1.795025E+09 -3.342265E+07 -3.420222E+07
-1.341524E+08 6.659126E+08 1.025321E+09
-7.363912E+08 8.762166E+08 1.039903E+08
2.565176E+08 -3.42619E+07 8.736512E+07
1.514012E+08 6.790531E+07 1.658222E+07
2.080713E+09 2.532327E+08 1.365575E+09
-1.224673E+09 4.310316E+08 4.527534E+08
-1.722855E+09 3.367898E+08 1.020774E+08
-7.954774E+08 6.032168E+08 8.51392E+07
5.54068E+08 1.170169E+09 2.828836E+07
-1.358607E+09 -8779996 1.767755E+09
-1.006615E+09 1.101923E+09 -1.576898E+09
-1.990706E+09 1.037894E+09 6589696
-5.429661E+08 3.064672E+08 3928320
1.409313E+09 -1.142468E+09 1855309
1.543528E+09 2.103721E+07 1.065218E+09
1.778391E+09 -2.116944E+09 -2.130322E+09
1.127038E+09 1.683489E+09 1.040768E+07
-1.804156E+08 5.640765E+08 7872768
-1.644119E+09 9.398141E+08 2751253
-1.342139E+09 5.232396E+08 -1.113819E+07
7.885464E+08 5.488643E+08 4.186227E+08
1.055313E+09 -6.499204E+08 1.692314E+07
5.463076E+08 7.838684E+08 1.132698E+07
7.214732E+08 1.478695E+09 3437288
3.188171E+08 3.200125E+08 -2.114758E+08
5.872159E+08 -4.033084E+08 -1.84381E+09
1.677317E+08 -1.02151E+09 1.488384E+07
3.611114E+08 8.252988E+08 1.219814E+07
4.698186E+08 -7.703915E+08 3924774
-2.13065E+09 4.38174E+08 1.483144E+09
-2.147467E+09 4.042918E+08 -1.624064E+07
1.701351E+09 -3.18636E+08 1.855795E+07
-4.646468E+08 1.140286E+09 1.591603E+07
-1.023336E+09 -2.132516E+09 4560225
4.530484E+08 1.795689E+08 1.514336E+09
-1.996471E+09 7.642156E+08 1.695071E+09
-5.657101E+08 -7.399007E+07 1.975757E+07
2.482525E+08 1.179794E+09 1.639398E+07
-7.716758E+08 -1.222892E+09 4460325
-7.884656E+08 6.009681E+07 4.220597E+08
-1.845286E+08 1.774846E+09 4.193795E+08
-1.946013E+09 7.283016E+08 2.423475E+07
5.300543E+08 1.440154E+09 1.982848E+07
9.731741E+08 2.03264E+08 6184449
-2.029956E+09 1.084625E+08 4.673546E+07
8.053293E+08 -1.3022E+09 5.878257E+08
9.734782E+08 1.00565E+09 2.670515E+07
5.633521E+08 1.37685E+09 2.00576E+07
1.68781E+07 6.931561E+07 5252889
1.107373E+09 5.177348E+08 5.349787E+08
1.526745E+09 1.297089E+09 7.558771E+08
-6.989274E+08 -2.882928E+08 1.889101E+07
2.762373E+08 9.392851E+08 1.434214E+07
2.030109E+09 3.867807E+08 3602780
1.325455E+09 1.863191E+08 1.526467E+09
1.17442E+09 8.703203E+07 -1.039555E+09
4.252611E+08 -3.523215E+08 1.806797E+07
6.56685E+07 1.068521E+09 1.638579E+07
-6.039039E+08 -1.375757E+09 4232269
3.188328E+08 -7.084411E+07 1.195113E+09
-9.059523E+08 1.367606E+09 -1.829034E+09
-7.348854E+08 3.881698E+08 2.246835E+07
2.267534E+08 1.191522E+09 1.952205E+07
1.711372E+09 -1.340863E+09 5047852
1.846348E+08 -9.705838E+07 7.182812E+08
1.342198E+09 -4.647154E+08 -1.040606E+09
6.739528E+08 1.190396E+09 2.841011E+07
5.204201E+08 1.165701E+09 2.070323E+07
-1.979604E+09 1.746928E+09 4397871
-1.04011E+09 -4.659569E+07 7.947631E+08
-8.388447E+08 -2.093285E+09 5.368899E+08
1.076724E+09 5.64134E+08 2.587418E+07
4.711373E+08 1.086206E+09 1.918976E+07
-1.123972E+09 -4.000179E+08 4314933
-2.13063E+09 -8.218174E+07 8.896625E+08
-1.442823E+09 -1.540489E+09 -8.724813E+08
4.563275E+08 1.166344E+09 2.858061E+07
5.982781E+08 1.195783E+09 2.191642E+07
4.530991E+08 1.042158E+09 4735544
-1.862183E+09 -4.902047E+07 9.643041E+08
-1.20794E+09 2.746618E+08 1.073525E+09
-2.141194E+08 -1.650262E+09 3.67977E+07
4.59472E+08 1.331379E+09 2.811878E+07
-1.258141E+09 6.225569E+08 5285179
-1.157515E+09 -6.370039E+07 9.642385E+08
-1.392488E+09 1.588724E+09 -3.693993E+08
-8.853965E+08 -1.246429E+09 3.918208E+07
5.259904E+08 1.356019E+09 2.835379E+07
1.912754E+09 1.159707E+09 5322548
-1.593725E+09 -1.252387E+08 8.466022E+08
-1.174384E+09 1.574503E+09 2.062935E+09
1.160805E+09 -1.246036E+09 3.959066E+07
6.119727E+08 1.434137E+09 2.879462E+07
-5.7027E+08 -1.239066E+09 5657391
5.873167E+08 -1.90447E+08 7.962065E+08
-7.549526E+08 2.047149E+09 1.374894E+09
2.100232E+09 -8.218214E+08 4.228019E+07
6.339918E+08 1.455632E+09 3.072179E+07
9.229142E+08 -1.652869E+08 5744430
-7.212968E+08 -2.344216E+08 7.945683E+08
1.526751E+09 2.574915E+08 -8.063959E+08
-1.943048E+09 1.176437E+09 5.363098E+07
6.324179E+08 1.747858E+09 3.981056E+07
-1.140632E+09 -2.145037E+09 7024435
1.040347E+09 -3.455049E+08 8.405743E+08
1.694527E+09 -2.122973E+09 -1.981093E+09
-6.396489E+07 -1.905918E+09 6.029542E+07
6.607939E+08 1.920151E+09 4.34007E+07
-1.073504E+09 1.797732E+09 7307053
9.229115E+08 -4.170702E+08 7.238551E+08
-1.845469E+09 4.208072E+08 1.524848E+09
1.797489E+09 6.730548E+08 5.087795E+07
6.576461E+08 1.599742E+09 3.559834E+07
-4.192349E+08 1.780945E+09 6197023
-1.895688E+09 -5.328069E+08 5.130915E+08
2.080399E+09 -4.968279E+08 1.992092E+08
1.847449E+09 1.545995E+08 4.814234E+07
6.841219E+08 1.573395E+09 3.376435E+07
-1.207774E+09 -1.406599E+09 6518811
-9.897185E+08 -5.646574E+08 4.666269E+08
5.368981E+08 -2.706582E+07 -5.559675E+08
8.238114E+08 5.396236E+08 5.021978E+07
7.11253E+08 1.804541E+09 3.54473E+07
-9.057747E+08 -7.018128E+08 6972956
-1.358818E+09 -5.716698E+08 4.76851E+08
-5.536211E+08 -2.520509E+08 6.521247E+08
1.679631E+09 2.774795E+08 4.91927E+07
7.521483E+08 1.771708E+09 3.455181E+07
-2.011348E+08 1.932317E+09 6937629
-8.555032E+08 -5.590213E+08 4.805869E+08
-1.879021E+09 -3.485855E+08 -4.887429E+08
6.561501E+08 2.381579E+08 4.892134E+07
7.513616E+08 1.806441E+09 3.442278E+07
-8.218928E+08 -6.84959E+08 7382810
-9.393891E+08 -5.760607E+08 4.417239E+08
-8.052772E+08 -3.059871E+08 1.72581E+09
-1.004926E+09 2.901935E+08 4.92969E+07
7.50575E+08 1.935088E+09 3.510067E+07
2.097347E+09 -2.319202E+08 7735065
-1.325261E+09 -5.835318E+08 4.369402E+08
4.530154E+08 2.389448E+08 -5.895391E+08
1.008283E+09 6.267209E+08 5.129856E+07
7.698422E+08 1.998527E+09 3.605734E+07
-5.534474E+08 -1.976722E+09 7807768
-6.877249E+08 -5.728494E+08 4.01944E+08
-1.459587E+09 3.146389E+08 9.876206E+08
1.209549E+09 9.093121E+08 5.298074E+07
7.753476E+08 -2.11045E+09 3.756467E+07
4.699713E+08 -1.540489E+09 8580631
-8.387134E+08 -5.85891E+08 3.894922E+08
-2.180702E+08 8.689424E+08 -3.545702E+08
9.913844E+08 1.067385E+09 5.368474E+07
7.921249E+08 -2.092624E+09 3.77577E+07
-5.869926E+08 1.932482E+09 8591382
8.222314E+08 -5.690483E+08 3.758611E+08
-1.056931E+09 9.539426E+08 1.97749E+09
-2.112475E+09 1.133511E+09 5.414118E+07
7.965814E+08 -2.137123E+09 3.79927E+07
1.761819E+09 1.731178E+09 8357654
-1.241366E+09 -5.647229E+08 3.763199E+08
-1.442808E+09 9.645594E+08 -1.814151E+09
3.504389E+07 1.204748E+09 5.427661E+07
7.985476E+08 2.083854E+09 3.840384E+07
5.370836E+08 1.876574E+08 8021015
1.795313E+09 -5.71342E+08 3.925727E+08
4.026843E+08 1.188758E+09 6.688637E+08
-1.927811E+09 1.347682E+09 5.512653E+07
7.901588E+08 2.009799E+09 3.868902E+07
7.048577E+08 -5.002284E+08 7822616
2.130857E+09 -5.562687E+08 4.056144E+08
5.369011E+08 1.142424E+09 1.373605E+09
1.947696E+09 1.277297E+09 5.451264E+07
7.820984E+08 1.969101E+09 3.83872E+07
1.512068E+08 -9.196884E+08 7774743
-1.409133E+09 -5.415231E+08 4.096777E+08
1.174711E+08 1.307575E+09 -1.142948E+09
-1.491517E+09 1.523384E+09 5.534259E+07
7.974995E+08 2.05089E+09 3.921408E+07
2.183184E+08 -1.020342E+09 8102168
1.679246E+08 -5.259256E+08 4.06335E+08
