Time(s)	IR_denoised_wiener
5.730000	-792.434582
5.740000	-754.067288
5.750000	-715.026891
5.760000	-692.037909
5.770000	-678.218551
5.780000	-687.730308
5.790000	-706.663551
5.800000	-680.307536
5.810000	-571.152467
5.820000	-400.041486
5.830000	-291.923543
5.840000	-267.485066
5.850000	-309.920740
5.860000	-329.390243
5.870000	-312.122158
5.880000	-259.665887
5.890000	-199.723552
5.900000	-143.891867
5.910000	-96.298759
5.920000	-81.167121
5.930000	-105.152887
5.940000	-156.385078
5.950000	-201.608289
5.960000	-219.629259
5.970000	-227.160648
5.980000	-245.545420
5.990000	-271.972342
6.000000	-294.094145
6.010000	-292.088674
6.020000	-296.105034
6.030000	-297.088653
6.040000	-300.145878
6.050000	-348.183253
6.060000	-454.094827
6.070000	-538.013348
6.080000	-552.121809
6.090000	-491.952238
6.100000	-406.284498
6.110000	-336.192477
6.120000	-291.015595
6.130000	-287.775771
6.140000	-272.205894
6.150000	-249.844708
6.160000	-248.444965
6.170000	-195.291839
6.180000	-121.623396
6.190000	-79.449575
6.200000	-90.705816
6.210000	-111.078316
6.220000	-89.756394
6.230000	-87.332070
6.240000	-91.926666
6.250000	-76.195121
6.260000	-61.214745
6.270000	2.484411
6.280000	84.293017
6.290000	131.118276
6.300000	130.261442
6.310000	118.237325
6.320000	159.991602
6.330000	181.659064
6.340000	145.505238
6.350000	73.930504
6.360000	-11.298033
6.370000	-48.336188
6.380000	-68.337979
6.390000	-116.288490
6.400000	-185.884386
6.410000	-250.498672
6.420000	-270.374803
6.430000	-287.580033
6.440000	-314.763901
6.450000	-323.862082
6.460000	-327.911431
6.470000	-352.824738
6.480000	-396.961556
6.490000	-453.417568
6.500000	-454.823263
6.510000	-424.570357
6.520000	-367.945606
6.530000	-331.145552
6.540000	-316.925025
6.550000	-291.262476
6.560000	-274.028208
6.570000	-293.043323
6.580000	-329.979732
6.590000	-366.131228
6.600000	-312.378959
6.610000	-191.834814
6.620000	-52.152687
6.630000	36.091887
6.640000	62.599385
6.650000	100.942870
6.660000	74.633559
6.670000	5.759198
6.680000	-96.004756
6.690000	-29.536713
6.700000	154.360611
6.710000	353.722806
6.720000	441.687212
6.730000	466.827463
6.740000	493.754821
6.750000	498.051552
6.760000	419.087254
6.770000	289.897515
6.780000	186.235284
6.790000	71.800974
6.800000	48.127458
6.810000	40.586489
6.820000	91.707627
6.830000	71.264045
6.840000	42.853663
6.850000	30.199243
6.860000	27.619751
6.870000	9.113088
6.880000	-21.831718
6.890000	-47.231499
6.900000	-69.303263
6.910000	-82.519093
6.920000	-92.101631
6.930000	-91.404402
6.940000	-92.581634
6.950000	-92.544190
6.960000	-75.322289
6.970000	-42.695105
6.980000	3.307643
6.990000	9.050501
7.000000	-177.962040
7.010000	-438.418456
7.020000	-547.235327
7.030000	-233.388359
7.040000	118.062599
7.050000	283.124309
7.060000	230.597230
7.070000	271.283821
7.080000	378.579649
7.090000	482.699559
7.100000	538.337784
7.110000	627.841372
7.120000	699.102412
7.130000	480.757079
7.140000	138.777957
7.150000	12.191472
7.160000	330.529785
7.170000	590.657525
7.180000	703.128796
7.190000	702.174516
7.200000	928.280505
