Time(s)	GREEN_denoised_median
12.670000	-2172.695286
12.680000	-2221.143632
12.690000	-2241.810605
12.700000	-2241.810605
12.710000	-2241.810605
12.720000	-2212.511815
12.730000	-2167.963391
12.740000	-2110.734661
12.750000	-2042.150589
12.760000	-1964.999751
12.770000	-1878.366216
12.780000	-1786.317498
12.790000	-1686.603816
12.800000	-1579.682345
12.810000	-1473.903091
12.820000	-1365.053005
12.830000	-1253.254904
12.840000	-1139.466891
12.850000	-1032.669978
12.860000	-932.897713
12.870000	-932.897713
12.880000	-932.897713
12.890000	-935.645912
12.900000	-1182.016344
12.910000	-1495.050969
12.920000	-1786.469320
12.930000	-2015.630202
12.940000	-2179.067965
12.950000	-2289.297110
12.960000	-2366.732301
12.970000	-2407.688705
12.980000	-2407.688705
12.990000	-2407.688705
13.000000	-2377.241957
13.010000	-2377.241957
13.020000	-2377.241957
13.030000	-2408.119214
13.040000	-2453.966496
13.050000	-2496.907974
13.060000	-2511.837562
13.070000	-2511.837562
13.080000	-2511.837562
13.090000	-2479.644503
13.100000	-2438.888629
13.110000	-2380.518776
13.120000	-2312.030468
13.130000	-2232.414972
13.140000	-2145.230069
13.150000	-2045.332412
13.160000	-1947.529520
13.170000	-1846.238799
13.180000	-1742.893074
13.190000	-1641.196132
13.200000	-1541.291417
13.210000	-1432.167244
13.220000	-1327.802658
13.230000	-1217.113607
13.240000	-1161.324345
13.250000	-1161.324345
13.260000	-1161.324345
13.270000	-1351.846500
13.280000	-1618.189457
13.290000	-1858.450050
13.300000	-2049.313090
13.310000	-2161.078501
13.320000	-2240.689420
13.330000	-2248.869221
13.340000	-2248.869221
13.350000	-2248.869221
13.360000	-2202.183533
13.370000	-2130.946647
13.380000	-2130.946647
13.390000	-2130.946647
13.400000	-2160.120115
13.410000	-2161.956810
13.420000	-2169.744408
13.430000	-2169.744408
13.440000	-2169.744408
13.450000	-2101.877643
13.460000	-2084.947687
13.470000	-1977.216890
13.480000	-1952.592379
13.490000	-1818.585727
13.500000	-659.285571
13.510000	-492.045934
13.520000	-464.981320
13.530000	-464.981320
13.540000	-464.981320
13.550000	-632.923199
13.560000	-932.581064
13.570000	-1163.584479
13.580000	-1395.954745
13.590000	-1513.765789
13.600000	-1641.017606
13.610000	-1683.377082
13.620000	-1755.684064
13.630000	-1755.684064
13.640000	-1755.684064
13.650000	-1698.138240
13.660000	-1693.536640
13.670000	-1693.536640
13.680000	-1693.536640
13.690000	-1701.301786
13.700000	-1735.806563
13.710000	-1735.806563
13.720000	-1735.806563
13.730000	-1689.933878
13.740000	-1659.274640
13.750000	-1573.621540
13.760000	-1525.144699
13.770000	-1414.803404
13.780000	-1352.607577
13.790000	-1218.370922
13.800000	-607.164089
13.810000	-607.164089
13.820000	-607.164089
13.830000	-610.401155
13.840000	-635.895057
13.850000	-635.895057
13.860000	-635.895057
13.870000	-582.123846
13.880000	-541.404898
13.890000	-461.969184
13.900000	-403.229481
13.910000	-311.512496
13.920000	-235.342528
13.930000	-133.817157
13.940000	-44.677735
13.950000	67.072611
13.960000	168.796752
13.970000	282.107648
13.980000	387.154431
13.990000	502.245374
14.000000	606.402897
14.010000	713.478252
14.020000	814.589215
14.030000	926.783436
14.040000	1033.685615
14.050000	1145.163365
14.060000	1253.737820
14.070000	1374.609809
14.080000	1493.714635
14.090000	1618.120046
14.100000	1738.653347
14.110000	1738.653347
14.120000	1738.653347
14.130000	1607.165616
14.140000	1367.538037
14.150000	1127.870744
14.160000	939.502280
14.170000	807.460155
14.180000	728.455834
14.190000	672.990397
14.200000	637.494090
14.210000	637.494090
14.220000	637.494090
14.230000	657.968259
14.240000	657.968259
14.250000	657.968259
14.260000	623.028035
14.270000	574.860101
14.280000	534.338621
14.290000	493.255765
14.300000	493.255765
14.310000	493.255765
14.320000	520.436437
14.330000	543.537028
14.340000	594.314747
14.350000	636.416196
14.360000	709.425176
14.370000	769.089252
14.380000	864.817600
14.390000	934.481297
14.400000	1044.589259
14.410000	1119.509444
14.420000	1234.803261
14.430000	1309.134305
14.440000	1433.518848
14.450000	1504.253113
14.460000	1630.849355
14.470000	1691.767158
14.480000	1691.767158
14.490000	1691.767158
14.500000	940.941351
14.510000	838.861411
14.520000	832.856640
14.530000	829.553553
14.540000	829.553553
14.550000	817.263109
14.560000	817.263109
14.570000	789.119414
14.580000	752.828394
14.590000	691.705430
14.600000	651.980389
14.610000	634.622697
14.620000	634.622697
14.630000	634.622697
14.640000	654.504758
14.650000	702.216225
14.660000	734.629166
14.670000	806.116574
14.680000	851.464555
14.690000	951.457760
14.700000	1084.286573
14.710000	1084.286573
14.720000	1084.286573
14.730000	979.732827
14.740000	864.957860
14.750000	801.432252
14.760000	730.341266
14.770000	726.541659
14.780000	722.982668
14.790000	714.354404
14.800000	683.140908
14.810000	644.795415
14.820000	575.746271
14.830000	520.864705
14.840000	463.227091
14.850000	443.397919
14.860000	443.397919
14.870000	443.397919
14.880000	461.101655
14.890000	502.846840
14.900000	548.471603
14.910000	616.449219
14.920000	687.786285
14.930000	778.194851
14.940000	870.057648
14.950000	970.055728
14.960000	1071.340639
14.970000	1171.979167
14.980000	1271.677463
14.990000	1375.968203
15.000000	1482.041222
15.010000	1583.998854
15.020000	1685.481510
15.030000	1788.074422
15.040000	1883.946719
15.050000	1992.275159
15.060000	2101.378360
15.070000	2215.571204
15.080000	2339.863457
15.090000	2461.871183
15.100000	2509.952896
15.110000	2509.952896
15.120000	2509.952896
15.130000	2272.576150
15.140000	1964.752533
15.150000	1662.116122
15.160000	1428.572370
15.170000	1264.534165
15.180000	1165.431011
15.190000	1097.925713
15.200000	1051.404594
15.210000	1051.404594
15.220000	1051.404594
15.230000	1077.780903
15.240000	1077.780903
15.250000	1077.780903
15.260000	1058.978560
15.270000	1000.629141
15.280000	955.473772
15.290000	912.971615
15.300000	912.971615
15.310000	912.971615
15.320000	921.918435
15.330000	946.432659
15.340000	999.953613
15.350000	1044.472644
15.360000	1118.250155
15.370000	1179.344140
15.380000	1276.848429
15.390000	1345.954384
15.400000	1456.869010
15.410000	1539.229898
15.420000	1664.329882
15.430000	1745.121605
15.440000	1873.332711
15.450000	1946.530816
15.460000	2073.967555
15.470000	2139.371038
15.480000	2139.371038
15.490000	2139.371038
15.500000	1525.062152
15.510000	1521.228056
15.520000	1521.228056
15.530000	1521.228056
15.540000	1626.118846
15.550000	1646.454157
15.560000	1653.610698
15.570000	1653.610698
15.580000	1653.610698
15.590000	1585.993677
15.600000	1585.993677
15.610000	1585.993677
15.620000	1589.252310
15.630000	1589.811750
15.640000	1651.850769
15.650000	1677.596303
15.660000	1758.461913
15.670000	1797.465747
15.680000	1900.674769
15.690000	1952.770745
15.700000	2070.568369
15.710000	2129.455378
15.720000	2265.219457
15.730000	2327.395609
15.740000	2474.761235
15.750000	2533.463083
15.760000	2684.317468
15.770000	2729.530480
15.780000	2729.530480
15.790000	2729.530480
15.800000	1576.706718
15.810000	1576.706718
15.820000	1576.706718
15.830000	1579.071110
15.840000	1637.148915
15.850000	1637.148915
15.860000	1637.148915
15.870000	1559.507393
15.880000	1531.977177
15.890000	1457.222621
15.900000	1430.152504
15.910000	1367.479434
15.920000	1313.709130
15.930000	1220.510853
15.940000	1128.539026
15.950000	1053.501889
15.960000	984.322747
15.970000	946.620357
15.980000	946.620357
15.990000	946.620357
16.000000	1203.288909
16.010000	1203.288909
16.020000	1203.288909
16.030000	923.636275
16.040000	597.496884
16.050000	341.766675
16.060000	118.298646
16.070000	-23.844585
16.080000	-155.210110
16.090000	-263.210324
16.100000	-383.835921
16.110000	-453.286423
16.120000	-489.671960
16.130000	-499.316216
16.140000	-519.580119
16.150000	-547.222168
16.160000	-605.549674
16.170000	-668.983124
16.180000	-728.554925
16.190000	-766.711358
16.200000	-766.711358
16.210000	-766.711358
16.220000	-758.761993
16.230000	-721.979875
16.240000	-674.911916
16.250000	-615.567697
16.260000	-551.083173
16.270000	-471.104504
16.280000	-389.318230
16.290000	-302.593640
16.300000	-214.571148
16.310000	-118.053014
16.320000	-18.860568
16.330000	76.484205
16.340000	166.862631
16.350000	166.862631
16.360000	166.862631
16.370000	66.479547
16.380000	-191.752269
16.390000	-485.831065
16.400000	-755.040249
16.410000	-966.224775
16.420000	-1127.449577
16.430000	-1247.629686
16.440000	-1336.871771
16.450000	-1411.060780
16.460000	-1411.060780
16.470000	-1411.060780
16.480000	-1399.039269
16.490000	-1399.039269
16.500000	-1399.039269
16.510000	-1434.484720
16.520000	-1486.527294
16.530000	-1524.830435
16.540000	-1539.688090
16.550000	-1539.688090
16.560000	-1539.688090
16.570000	-1511.641975
16.580000	-1465.228925
16.590000	-1408.147092
16.600000	-1337.761441
16.610000	-1263.706547
16.620000	-1181.275774
16.630000	-1096.316755
16.640000	-1000.774238
16.650000	-901.992119
16.660000	-803.285032
16.670000	-701.674125
16.680000	-607.857846
16.690000	-544.096968
16.700000	-544.096968
16.710000	-544.096968
16.720000	-738.217078
16.730000	-1020.693334
16.740000	-1308.776383
16.750000	-1549.399238
16.760000	-1734.487768
16.770000	-1870.173145
16.780000	-1972.255167
16.790000	-2047.953405
16.800000	-2058.935859
16.810000	-2058.935859
16.820000	-2058.935859
16.830000	-2038.355364
16.840000	-2038.355364
16.850000	-2038.355364
16.860000	-2076.768806
16.870000	-2122.186792
16.880000	-2145.688122
16.890000	-2145.688122
16.900000	-2145.688122
16.910000	-2114.973538
16.920000	-2075.823209
16.930000	-2021.809030
16.940000	-1958.025277
16.950000	-1883.663903
16.960000	-1799.266888
16.970000	-1708.563598
16.980000	-1605.517966
16.990000	-1493.525694
17.000000	-1381.821777
17.010000	-1271.502321
17.020000	-1169.177798
17.030000	-1060.458503
17.040000	-955.639012
17.050000	-852.417641
17.060000	-750.142458
17.070000	-645.407056
17.080000	-645.407056
17.090000	-645.407056
17.100000	-659.501322
17.110000	-898.360569
17.120000	-1195.136382
17.130000	-1458.205875
17.140000	-1677.032866
17.150000	-1816.021170
17.160000	-1923.197941
17.170000	-1986.710997
17.180000	-2039.188265
17.190000	-2039.188265
17.200000	-2039.188265
17.210000	-2016.549231
17.220000	-2016.549231
17.230000	-2016.549231
17.240000	-2081.448343
17.250000	-2114.223504
17.260000	-2180.193696
17.270000	-2180.193696
17.280000	-2180.193696
17.290000	-2175.198219
17.300000	-1966.900118
17.310000	-1966.900118
17.320000	-1966.900118
17.330000	-2011.597406
17.340000	-2070.083939
17.350000	-2070.083939
17.360000	-2070.083939
17.370000	-2002.287837
17.380000	-1965.336059
17.390000	-1961.849290
17.400000	-1961.849290
17.410000	-1961.849290
17.420000	-1999.605839
17.430000	-1999.605839
17.440000	-1999.605839
17.450000	-1994.706489
17.460000	-1961.854559
17.470000	-1906.436637
17.480000	-1846.243260
17.490000	-1769.119616
17.500000	-1690.743156
17.510000	-1595.751755
17.520000	-1504.374868
17.530000	-1403.325539
17.540000	-1290.069442
17.550000	-1173.964937
17.560000	-1061.789489
17.570000	-948.604319
17.580000	-835.558015
17.590000	-725.279115
17.600000	-613.338089
17.610000	-507.016588
17.620000	-401.113964
17.630000	-401.113964
17.640000	-401.113964
17.650000	-535.801569
17.660000	-785.511695
17.670000	-1057.795384
17.680000	-1270.992596
17.690000	-1434.065107
17.700000	-1660.787928
17.710000	-1660.787928
17.720000	-1660.787928
17.730000	-1659.153593
17.740000	-1614.818189
17.750000	-1564.072875
17.760000	-1495.770084
17.770000	-1422.079297
17.780000	-1329.674518
17.790000	-1241.206553
17.800000	-1136.482749
17.810000	-1030.451235
17.820000	-917.254177
17.830000	-804.753367
17.840000	-683.998615
17.850000	-565.126520
17.860000	-446.729353
17.870000	-338.547705
17.880000	-224.405721
17.890000	-116.061823
17.900000	-5.042125
17.910000	106.379541
17.920000	226.335661
17.930000	342.751619
17.940000	444.169856
17.950000	444.169856
17.960000	444.169856
17.970000	253.198172
17.980000	6.823341
17.990000	-238.587522
18.000000	-794.543160
18.010000	-821.219988
18.020000	-855.699832
18.030000	-855.699832
18.040000	-855.699832
18.050000	-829.155144
18.060000	-816.715737
18.070000	-733.555479
18.080000	-708.019526
18.090000	-596.212176
18.100000	507.766127
18.110000	656.290889
18.120000	725.304741
18.130000	864.798531
18.140000	942.066001
18.150000	1080.007943
18.160000	1172.197746
18.170000	1311.766425
18.180000	1408.828406
18.190000	1408.828406
18.200000	1408.828406
18.210000	1278.451680
18.220000	1044.070445
18.230000	841.395018
18.240000	663.766764
18.250000	562.503240
18.260000	483.178853
18.270000	449.833723
18.280000	431.498550
18.290000	431.498550
18.300000	431.498550
18.310000	462.999232
18.320000	462.999232
18.330000	462.999232
18.340000	442.568769
18.350000	406.464471
18.360000	371.555324
18.370000	366.192143
18.380000	366.192143
18.390000	366.192143
18.400000	398.406522
18.410000	439.066009
18.420000	488.374681
18.430000	548.961656
18.440000	619.347177
18.450000	694.864670
18.460000	783.370684
18.470000	867.716110
18.480000	965.507242
18.490000	978.327282
18.500000	1008.363455
18.510000	1039.452343
18.520000	1020.183514
18.530000	1020.183514
18.540000	1020.183514
18.550000	976.496584
18.560000	942.329711
18.570000	912.454963
18.580000	912.454963
18.590000	912.454963
18.600000	929.860126
18.610000	961.259361
18.620000	1007.195315
18.630000	1057.153244
18.640000	1125.623756
18.650000	1192.978375
18.660000	1274.172521
18.670000	1358.759445
18.680000	1452.792677
18.690000	1544.518033
18.700000	1640.489895
18.710000	1739.281814
18.720000	1838.211105
18.730000	1934.071920
18.740000	2028.974985
18.750000	2122.884495
18.760000	2214.764769
18.770000	2310.745671
18.780000	2408.560670
18.790000	2513.657458
18.800000	2611.330873
18.810000	2611.330873
18.820000	2611.330873
18.830000	2449.527525
18.840000	2182.030902
18.850000	1897.654817
18.860000	1658.979750
18.870000	1468.648313
18.880000	1331.966853
18.890000	1232.613446
18.900000	1148.970542
18.910000	1082.673658
18.920000	1053.054122
18.930000	1046.675226
18.940000	1043.150028
18.950000	1028.726487
18.960000	991.281927
18.970000	930.842675
18.980000	864.492268
18.990000	807.986838
19.000000	766.705753
19.010000	766.705753
19.020000	766.705753
19.030000	767.398253
19.040000	795.137261
19.050000	832.673469
19.060000	878.390532
19.070000	934.992213
19.080000	1002.668544
19.090000	1076.328073
19.100000	1159.000454
19.110000	1241.662388
19.120000	1332.410904
19.130000	1425.991499
19.140000	1517.854701
19.150000	1611.373716
19.160000	1699.300598
19.170000	1787.824027
19.180000	1878.765597
19.190000	1971.298055
19.200000	2060.249538
19.210000	2156.847874
19.220000	2258.726753
19.230000	2361.422391
19.240000	2363.699275
19.250000	2363.699275
19.260000	2363.699275
19.270000	2143.618248
19.280000	1864.393853
19.290000	1592.348590
19.300000	1381.082484
19.310000	1233.969717
19.320000	1130.734619
19.330000	1055.631463
19.340000	998.429791
19.350000	972.032342
19.360000	972.032342
19.370000	961.355012
19.380000	957.181223
19.390000	951.771538
19.400000	904.735837
19.410000	842.543557
19.420000	789.627823
19.430000	749.282506
19.440000	728.506129
19.450000	728.506129
19.460000	728.506129
19.470000	752.780632
19.480000	783.469254
19.490000	824.592844
19.500000	882.461101
19.510000	946.380405
19.520000	1021.518172
19.530000	1101.156588
19.540000	1187.620946
19.550000	1274.930417
19.560000	1367.773067
19.570000	1457.687753
19.580000	1533.706722
19.590000	1533.706722
19.600000	1533.706722
19.610000	1345.014400
19.620000	1214.539200
19.630000	1131.192565
19.640000	1092.411520
19.650000	1092.411520
19.660000	1092.411520
19.670000	1128.419046
19.680000	1181.388028
19.690000	1181.388028
19.700000	1181.388028
19.710000	1179.552750
19.720000	1135.605212
19.730000	1095.634647
19.740000	1068.887407
19.750000	1068.887407
19.760000	1068.887407
19.770000	1084.750937
19.780000	1112.097602
19.790000	1140.753750
19.800000	1184.380973
19.810000	1228.686892
19.820000	1290.757021
19.830000	1352.529375
19.840000	1430.232501
19.850000	1508.289118
19.860000	1594.776924
19.870000	1682.008883
19.880000	1772.351622
19.890000	1866.726669
19.900000	1969.938292
19.910000	2073.408314
19.920000	2192.590879
19.930000	2300.973891
19.940000	2431.404968
19.950000	2431.404968
19.960000	2431.404968
19.970000	2353.393128
19.980000	2102.611729
19.990000	1794.506722
20.000000	1535.053316
20.010000	1276.190197
20.020000	1042.687051
20.030000	780.648876
20.040000	598.757719
20.050000	412.566648
20.060000	331.349122
20.070000	240.858299
20.080000	231.489506
20.090000	137.432297
20.100000	92.620232
20.110000	92.620232
20.120000	92.620232
20.130000	126.810829
20.140000	263.149518
20.150000	308.819438
20.160000	487.803430
20.170000	561.536593
20.180000	561.536593
20.190000	561.536593
20.200000	-582.089321
20.210000	-630.634435
20.220000	-630.634435
20.230000	-630.634435
20.240000	-613.870662
20.250000	-605.776412
20.260000	-512.787625
20.270000	-489.606485
20.280000	-380.866905
20.290000	-333.225795
20.300000	-215.214896
20.310000	-145.565774
20.320000	-20.987431
20.330000	61.508887
20.340000	182.692238
20.350000	263.106527
20.360000	275.156847
20.370000	275.156847
20.380000	275.156847
20.390000	35.901468
20.400000	-242.061247
20.410000	-520.519946
20.420000	-734.248204
20.430000	-911.241337
20.440000	-1023.325697
20.450000	-1122.227856
20.460000	-1183.239793
20.470000	-1203.841171
20.480000	-1217.041030
20.490000	-1217.041030
20.500000	-1203.841171
20.510000	-1173.897202
20.520000	-1096.240942
20.530000	-1019.903160
20.540000	-932.572140
20.550000	-847.032021
20.560000	-748.883443
20.570000	-653.297653
20.580000	-548.176180
20.590000	-443.681534
20.600000	-342.506279
20.610000	-342.506279
20.620000	-342.506279
20.630000	-455.715735
20.640000	-716.341707
20.650000	-1003.137043
20.660000	-1257.830253
20.670000	-1456.716491
20.680000	-1604.460662
20.690000	-1706.362363
20.700000	-1796.234796
20.710000	-1845.429804
20.720000	-1845.429804
20.730000	-1845.429804
20.740000	-1826.831604
20.750000	-1826.831604
20.760000	-1826.831604
20.770000	-1849.119862
20.780000	-1896.506483
20.790000	-1917.249667
20.800000	-1918.904057
20.810000	-1918.904057
20.820000	-1918.904057
20.830000	-1861.817572
20.840000	-1836.831819
20.850000	-1752.025481
20.860000	-1709.367650
20.870000	-1596.721399
20.880000	-1540.635640
20.890000	-1408.783399
20.900000	-1213.053196
20.910000	-1213.053196
20.920000	-1213.053196
20.930000	-1423.770447
20.940000	-1636.035358
20.950000	-1742.660212
20.960000	-1856.702900
20.970000	-1900.105967
20.980000	-1930.600486
20.990000	-1930.600486
21.000000	-1930.600486
21.010000	-1912.678488
21.020000	-1912.678488
21.030000	-1912.678488
21.040000	-1966.054470
21.050000	-1997.101094
21.060000	-2031.789335
21.070000	-2031.789335
21.080000	-2031.789335
21.090000	-2000.670450
21.100000	-1970.041408
21.110000	-1914.850255
21.120000	-1858.512784
21.130000	-1787.013689
21.140000	-1718.158234
21.150000	-1627.147012
21.160000	-1539.027719
21.170000	-1439.258935
21.180000	-1342.063740
21.190000	-1234.383648
21.200000	-1139.286887
21.210000	-1031.463559
21.220000	-936.738715
21.230000	-827.485052
21.240000	-736.444895
21.250000	-736.444895
21.260000	-736.444895
21.270000	-886.459864
21.280000	-1119.436119
21.290000	-1119.436119
21.300000	-1119.436119
21.310000	-1112.638277
21.320000	-1015.045891
21.330000	-899.069336
21.340000	-792.220624
21.350000	-674.459611
21.360000	-564.591948
21.370000	-447.847641
21.380000	-337.129321
21.390000	-221.259642
21.400000	-106.805601
21.410000	12.272751
21.420000	121.371126
21.430000	153.245524
21.440000	153.245524
21.450000	153.245524
21.460000	-47.837082
21.470000	-291.159240
21.480000	-508.037452
21.490000	-669.764517
21.500000	-782.424154
21.510000	-863.491916
21.520000	-918.869954
21.530000	-963.334623
21.540000	-963.334623
21.550000	-963.334623
21.560000	-940.970813
21.570000	-940.970813
21.580000	-940.970813
21.590000	-948.445235
21.600000	-973.368242
21.610000	-999.679497
21.620000	-999.679497
21.630000	-999.679497
21.640000	-976.966075
21.650000	-935.641818
21.660000	-879.816542
21.670000	-820.344015
21.680000	-741.685479
21.690000	-665.238573
21.700000	-568.524769
21.710000	-478.359326
21.720000	-374.325077
21.730000	-271.668716
21.740000	-156.134974
21.750000	-60.196999
21.760000	56.163754
21.770000	150.959073
21.780000	150.959073
21.790000	150.959073
21.800000	21.003624
21.810000	-5.378943
21.820000	-28.591239
21.830000	-80.843396
21.840000	-107.036226
21.850000	-107.036226
21.860000	-107.036226
21.870000	-101.528218
21.880000	-74.003606
21.890000	-23.437496
21.900000	19.221775
21.910000	92.755299
21.920000	146.111050
21.930000	238.160705
21.940000	300.561689
21.950000	412.883198
21.960000	471.419854
21.970000	596.130972
21.980000	654.495594
21.990000	787.039782
22.000000	1149.080576
22.010000	1149.080576
22.020000	1149.080576
22.030000	986.492842
22.040000	803.496963
22.050000	738.522770
22.060000	650.055815
22.070000	640.132994
22.080000	614.964764
22.090000	614.964764
22.100000	614.964764
22.110000	635.364935
22.120000	635.364935
22.130000	635.364935
22.140000	568.065803
22.150000	549.150813
22.160000	497.537445
22.170000	497.537445
22.180000	497.537445
22.190000	513.601407
22.200000	1207.398734
22.210000	1333.727324
22.220000	1387.189144
22.230000	1501.773795
22.240000	1566.216889
22.250000	1680.310824
22.260000	1741.599940
22.270000	1741.599940
22.280000	1741.599940
22.290000	1726.584312
22.300000	1496.680528
22.310000	1262.291697
22.320000	1014.612984
22.330000	845.184640
22.340000	700.055632
22.350000	622.253571
22.360000	544.103684
22.370000	503.828299
22.380000	503.828299
22.390000	503.828299
22.400000	503.828299
22.410000	503.828299
22.420000	475.477391
22.430000	432.965705
22.440000	364.328357
22.450000	322.740442
22.460000	277.857480
22.470000	277.857480
22.480000	277.857480
22.490000	288.732129
22.500000	292.750245
22.510000	348.126179
22.520000	378.975872
22.530000	456.831181
22.540000	498.682885
22.550000	598.929068
22.560000	649.739861
22.570000	767.548077
22.580000	822.024020
22.590000	949.805031
22.600000	1149.560065
22.610000	1149.560065
22.620000	1149.560065
22.630000	889.523885
22.640000	623.967795
22.650000	473.034866
22.660000	316.618527
22.670000	231.990541
22.680000	132.721931
22.690000	82.259858
22.700000	47.695990
22.710000	36.431451
22.720000	30.663470
22.730000	13.344402
22.740000	-51.410422
22.750000	-113.840793
22.760000	-192.772764
22.770000	-241.947595
22.780000	-288.437177
22.790000	-295.023057
22.800000	-295.023057
22.810000	-295.023057
22.820000	-267.492796
22.830000	-225.067428
22.840000	-177.782944
22.850000	-119.169150
22.860000	-58.218529
22.870000	23.701755
22.880000	104.129486
22.890000	189.548352
22.900000	272.334663
22.910000	365.346834
22.920000	453.358049
22.930000	544.103444
22.940000	625.221012
22.950000	709.824512
22.960000	791.925704
22.970000	880.480524
22.980000	968.480146
22.990000	1063.068699
23.000000	1157.890489
23.010000	1254.571460
23.020000	1254.571460
23.030000	1254.571460
23.040000	1129.280002
23.050000	856.266433
23.060000	555.448332
23.070000	301.560921
23.080000	99.314575
23.090000	-26.198739
23.100000	-132.155638
23.110000	-192.841605
23.120000	-252.930422
23.130000	-252.930422
23.140000	-260.362217
23.150000	-265.031471
23.160000	-265.031471
23.170000	-290.377362
23.180000	-290.377362
23.190000	-290.377362
23.200000	-188.970063
23.210000	-96.153663
23.220000	-23.698539
23.230000	75.160392
23.240000	153.199232
23.250000	251.601305
23.260000	337.778067
23.270000	434.076430
23.280000	526.139062
23.290000	631.521817
23.300000	734.290321
23.310000	851.940906
23.320000	969.233178
23.330000	1030.482175
23.340000	1030.482175
23.350000	1030.482175
23.360000	824.606702
23.370000	575.821257
23.380000	349.130971
23.390000	175.946837
23.400000	55.445059
23.410000	-26.085040
23.420000	-96.401915
23.430000	-207.305845
23.440000	-325.137481
23.450000	-387.571646
23.460000	-448.315884
23.470000	-548.928637
23.480000	-684.491604
23.490000	-830.356816
23.500000	-971.820418
23.510000	-1101.932473
23.520000	-1206.255243
23.530000	-1270.635878
23.540000	-1290.555480
23.550000	-1290.555480
23.560000	-1290.555480
23.570000	-1255.522455
23.580000	-1219.388225
23.590000	-1164.588118
23.600000	-1095.410470
23.610000	-1020.796366
23.620000	-947.556991
23.630000	-862.078956
23.640000	-772.895086
23.650000	-683.478699
23.660000	-588.339908
23.670000	-489.029415
23.680000	-390.927170
23.690000	-295.702147
23.700000	-197.626605
23.710000	-102.543653
23.720000	-102.543653
23.730000	-102.543653
23.740000	-306.503589
23.750000	-585.557794
23.760000	-854.443879
23.770000	-1075.838008
23.780000	-1242.601749
23.790000	-1359.285258
23.800000	-1437.915341
23.810000	-1490.506234
23.820000	-1490.506234
23.830000	-1490.506234
23.840000	-1439.062617
23.850000	-1396.062047
23.860000	-1396.062047
23.870000	-1396.062047
23.880000	-1435.915163
23.890000	-1481.988477
23.900000	-1517.033184
23.910000	-1517.033184
23.920000	-1517.033184
23.930000	-1513.294574
23.940000	-1475.719687
23.950000	-1425.710730
23.960000	-1370.241063
23.970000	-1299.218183
23.980000	-1222.956753
23.990000	-1133.814665
24.000000	-1042.862262
24.010000	-952.525900
24.020000	-852.872382
24.030000	-751.423689
24.040000	-644.991747
24.050000	-541.490677
24.060000	-446.242740
24.070000	-446.242740
24.080000	-387.757090
24.090000	-374.724335
