Time(s)	RED_denoised_median
12.430000	-821.119059
12.440000	-821.119059
12.450000	-876.479448
12.460000	-1104.805953
12.470000	-1445.444928
12.480000	-1836.596812
12.490000	-2316.659579
12.500000	-2435.937498
12.510000	-2435.937498
12.520000	-2435.937498
12.530000	-2164.990270
12.540000	-1884.204697
12.550000	-1696.741693
12.560000	-1539.987553
12.570000	-1414.637483
12.580000	-1279.625697
12.590000	-1137.622882
12.600000	-967.166526
12.610000	-849.859805
12.620000	-733.307235
12.630000	-617.207189
12.640000	-506.428987
12.650000	-417.553034
12.660000	-287.297137
12.670000	-134.088494
12.680000	16.851413
12.690000	127.376465
12.700000	226.220128
12.710000	321.822720
12.720000	419.618174
12.730000	496.227983
12.740000	580.197532
12.750000	647.528180
12.760000	693.870654
12.770000	753.976109
12.780000	839.521282
12.790000	904.306493
12.800000	992.461955
