Time(s)	IR_denoised_wiener
4.370000	322.236828
4.380000	304.365656
4.390000	307.604997
4.400000	322.245055
4.410000	350.046548
4.420000	370.772689
4.430000	394.279511
4.440000	403.602190
4.450000	411.971044
4.460000	408.073351
4.470000	398.754951
4.480000	383.232823
4.490000	384.313005
4.500000	396.356951
4.510000	421.936478
4.520000	425.419103
4.530000	433.774933
4.540000	347.825539
4.550000	-2193.689128
4.560000	-4267.008362
4.570000	-2886.230733
4.580000	-54.750334
4.590000	81.167089
4.600000	126.286254
4.610000	222.107673
4.620000	242.550670
4.630000	333.505991
4.640000	294.240597
4.650000	195.969804
4.660000	-6118.125421
4.670000	-6494.939874
4.680000	-3176.409691
4.690000	600.137650
4.700000	423.013544
4.710000	270.571564
4.720000	220.343035
4.730000	-73.427786
4.740000	-687.231336
4.750000	-5506.743226
4.760000	-5371.174693
4.770000	-3399.307597
4.780000	51.478135
4.790000	127.147463
4.800000	126.924345
4.810000	120.610630
4.820000	-66.248586
4.830000	-960.947528
4.840000	-4422.759423
4.850000	-3748.858134
4.860000	-877.977934
4.870000	124.919822
4.880000	248.547195
4.890000	178.227675
4.900000	215.213398
4.910000	263.878590
4.920000	339.234850
4.930000	396.082528
4.940000	476.213987
4.950000	539.781343
4.960000	610.754530
4.970000	484.029519
4.980000	-597.990337
4.990000	-484.765517
5.000000	406.408854
5.010000	668.072475
5.020000	780.280070
5.030000	815.054117
5.040000	944.379059
5.050000	923.614001
5.060000	774.427409
5.070000	-3353.202915
5.080000	-3476.339133
5.090000	-360.706846
5.100000	914.200235
5.110000	724.489453
5.120000	492.653839
5.130000	457.612192
5.140000	487.350355
5.150000	481.213629
5.160000	531.971031
5.170000	570.095886
5.180000	645.312817
5.190000	680.022346
5.200000	730.082056
5.210000	720.651058
5.220000	730.334289
5.230000	712.330525
5.240000	729.951122
5.250000	719.724246
5.260000	745.981753
5.270000	753.519389
5.280000	772.978195
5.290000	755.158895
5.300000	760.005004
5.310000	779.007937
5.320000	812.453786
5.330000	838.193443
5.340000	876.082953
5.350000	916.362882
5.360000	973.510882
5.370000	1018.812798
5.380000	1074.478025
5.390000	1120.880729
5.400000	1178.956387
5.410000	1233.582995
5.420000	1288.553620
5.430000	1331.307471
5.440000	1369.941585
5.450000	1379.341583
5.460000	1363.477137
5.470000	1327.780928
5.480000	1300.142415
5.490000	1290.572709
5.500000	1299.516444
5.510000	1319.410997
5.520000	1324.241760
5.530000	1314.056295
5.540000	1298.395363
5.550000	1287.773256
5.560000	1284.595786
5.570000	1261.811829
5.580000	1238.325031
5.590000	1226.568644
5.600000	1228.762307
5.610000	1227.006347
5.620000	1203.937256
5.630000	1178.613666
5.640000	1153.803749
5.650000	1124.268644
5.660000	1103.792163
5.670000	1086.606280
5.680000	1077.880321
5.690000	1063.293424
5.700000	1048.426174
5.710000	1046.070065
5.720000	1053.666208
5.730000	1081.284376
5.740000	1108.893187
5.750000	1142.305921
5.760000	1173.150746
5.770000	1185.041612
5.780000	1168.162448
5.790000	1125.548634
5.800000	1073.947775
5.810000	1021.100132
5.820000	954.747303
5.830000	876.090970
5.840000	766.895717
5.850000	647.255916
5.860000	543.797459
5.870000	469.451857
5.880000	447.128427
5.890000	425.846551
5.900000	427.059914
5.910000	444.900983
5.920000	492.110488
5.930000	550.939516
5.940000	599.885125
5.950000	629.411819
5.960000	621.704444
5.970000	578.003737
5.980000	526.665362
5.990000	494.324566
6.000000	475.270918
6.010000	465.048824
6.020000	451.588713
6.030000	440.554774
6.040000	417.584316
6.050000	405.562333
6.060000	412.939403
6.070000	460.001349
6.080000	535.606943
6.090000	627.168311
6.100000	771.140915
6.110000	980.000951
6.120000	1240.335125
6.130000	1491.434837
6.140000	1694.319953
6.150000	1835.669924
6.160000	1938.134076
6.170000	2008.926218
6.180000	2038.298304
6.190000	2050.338546
6.200000	2028.747769
6.210000	1976.867369
6.220000	1880.544775
6.230000	1767.573349
6.240000	1671.753243
6.250000	1584.223457
6.260000	1524.433761
6.270000	1496.224633
6.280000	1494.149014
6.290000	1506.602102
6.300000	1528.942885
6.310000	1574.755395
6.320000	1641.083362
6.330000	1719.284698
6.340000	1764.849866
6.350000	1730.530587
6.360000	1651.566598
6.370000	1597.928418
6.380000	1583.853010
6.390000	1540.152735
6.400000	1433.626731
6.410000	1311.318761
6.420000	1226.471621
6.430000	1178.390275
6.440000	1142.303499
6.450000	1085.492549
6.460000	1011.620690
6.470000	960.746298
6.480000	961.958721
6.490000	995.248942
6.500000	1029.649840
6.510000	1048.506850
6.520000	1061.796152
6.530000	1069.451979
6.540000	1081.016402
6.550000	1099.425925
6.560000	1115.917547
