Time(s)	IR_denoised_median
8.800000	1489.227653
8.810000	1487.149093
8.820000	1484.690492
8.830000	1473.365057
8.840000	1471.355995
8.850000	1463.968168
8.860000	1440.780361
8.870000	1409.728582
8.880000	1376.319659
8.890000	1342.604375
8.900000	1313.992771
8.910000	1312.650486
8.920000	1311.655054
8.930000	1303.874641
8.940000	1302.496517
8.950000	1281.251329
8.960000	1280.019538
8.970000	1280.019538
8.980000	1281.251329
8.990000	1286.262377
9.000000	1290.724041
9.010000	1292.926563
9.020000	1292.926563
9.030000	1292.926563
9.040000	1360.489475
9.050000	1438.373209
9.060000	1493.433986
9.070000	1555.110259
9.080000	1601.355174
9.090000	1601.355174
9.100000	1614.491735
9.110000	1618.314837
9.120000	1618.314837
9.130000	1688.336025
9.140000	1756.640251
9.150000	1802.674062
9.160000	1877.088116
9.170000	1954.918178
9.180000	2043.738580
9.190000	2125.203787
9.200000	2184.510899
9.210000	2267.768249
9.220000	2320.116878
9.230000	2361.648947
9.240000	2435.897002
9.250000	2483.355783
9.260000	2504.951607
9.270000	2554.315222
9.280000	2611.912434
9.290000	2689.467001
9.300000	2750.847609
9.310000	2751.208548
9.320000	2751.208548
9.330000	2751.208548
9.340000	2583.115181
9.350000	2196.190538
9.360000	1522.752524
9.370000	642.678213
9.380000	-39.619200
9.390000	-369.421188
9.400000	-552.884209
9.410000	-608.704362
9.420000	-608.704362
9.430000	-608.704362
9.440000	-499.778960
9.450000	-352.933447
9.460000	-113.628622
9.470000	124.522585
9.480000	289.672698
9.490000	440.427291
9.500000	589.938729
9.510000	732.368564
9.520000	871.318583
9.530000	992.347341
9.540000	1103.847378
9.550000	1211.403790
9.560000	1274.333628
9.570000	1313.713543
9.580000	1341.878681
9.590000	1395.171176
9.600000	1412.236466
9.610000	1508.193682
9.620000	1683.358213
9.630000	1822.978521
9.640000	1869.199708
9.650000	1869.199708
9.660000	1869.199708
9.670000	1804.058707
9.680000	1699.813728
9.690000	1562.132657
9.700000	1441.622913
9.710000	1353.179261
9.720000	1261.363595
9.730000	1139.318160
9.740000	994.265590
9.750000	810.460658
9.760000	602.316062
9.770000	331.522956
9.780000	22.602661
9.790000	-383.582009
9.800000	-950.059969
9.810000	-1720.573593
9.820000	-2514.045754
9.830000	-3069.286821
9.840000	-3531.089309
9.850000	-4070.014551
9.860000	-4551.238822
9.870000	-4804.590892
9.880000	-4890.969632
9.890000	-4915.739752
9.900000	-4915.739752
9.910000	-4915.739752
9.920000	-4698.692474
9.930000	-4370.348787
9.940000	-4005.125899
9.950000	-3626.771120
9.960000	-3318.676325
9.970000	-3050.835871
9.980000	-2818.249971
9.990000	-2629.894193
10.000000	-2457.677624
10.010000	-2329.061517
10.020000	-2246.994970
10.030000	-2178.086622
10.040000	-2121.359501
10.050000	-2092.115143
10.060000	-2046.520856
10.070000	-1967.176024
10.080000	-1863.716739
10.090000	-1758.231874
10.100000	-1650.813458
10.110000	-1542.251364
10.120000	-1475.989514
10.130000	-1422.031782
10.140000	-1383.218836
10.150000	-1365.785029
10.160000	-1311.234304
10.170000	-1271.806769
10.180000	-1256.094642
10.190000	-1249.730600
10.200000	-1249.663531
10.210000	-1244.938624
10.220000	-1242.668754
10.230000	-1231.642569
10.240000	-1231.519827
10.250000	-1231.385439
10.260000	-1219.062684
10.270000	-1179.360547
10.280000	-1128.793543
10.290000	-1071.135341
10.300000	-1003.475055
10.310000	-944.939983
10.320000	-870.003538
10.330000	-762.740908
10.340000	-697.750850
10.350000	-642.217290
10.360000	-587.535416
10.370000	-542.713075
10.380000	-525.314782
10.390000	-495.021442
10.400000	-452.177658
10.410000	-421.368471
10.420000	-391.916021
10.430000	-354.692346
10.440000	-300.627382
10.450000	-249.067356
10.460000	-249.067356
10.470000	-249.067356
10.480000	-283.678601
10.490000	-325.015971
10.500000	-386.122349
10.510000	-407.702515
10.520000	-412.298837
10.530000	-424.689083
10.540000	-459.102698
10.550000	-468.221454
10.560000	-468.221454
10.570000	-468.221454
10.580000	-455.054395
10.590000	-454.485383
10.600000	-440.376569
10.610000	-426.836613
10.620000	-401.603281
10.630000	-380.241445
10.640000	-372.677354
10.650000	-369.750785
10.660000	-363.767409
10.670000	-358.202287
10.680000	-357.757668
10.690000	-347.594199
10.700000	-337.828064
10.710000	-324.927346
10.720000	-323.928364
10.730000	-320.157982
10.740000	-301.013617
10.750000	-270.413436
10.760000	-251.130275
10.770000	-230.551494
10.780000	-188.205312
10.790000	-163.835073
10.800000	-163.835073
10.810000	-163.835073
10.820000	-182.223828
10.830000	-235.054150
10.840000	-289.374962
10.850000	-341.025360
10.860000	-355.423837
10.870000	-355.423837
10.880000	-355.423837
10.890000	-342.368119
10.900000	-339.239191
10.910000	-338.207910
10.920000	-337.409168
10.930000	-337.409168
10.940000	-338.207910
10.950000	-345.456891
10.960000	-370.029126
10.970000	-383.481523
10.980000	-384.808581
10.990000	-387.461321
11.000000	-387.461321
11.010000	-384.808581
11.020000	-377.607349
11.030000	-362.502281
11.040000	-355.406454
11.050000	-338.441681
11.060000	-330.290056
11.070000	-325.189242
11.080000	-325.189242
11.090000	-325.189242
11.100000	-325.189242
11.110000	-325.314030
11.120000	-329.721085
11.130000	-329.721085
11.140000	-345.314085
11.150000	-397.950349
11.160000	-430.150516
11.170000	-484.835559
11.180000	-537.787876
11.190000	-543.526627
11.200000	-543.526627
11.210000	-543.526627
11.220000	-532.236373
11.230000	-511.316857
11.240000	-486.966004
11.250000	-465.092182
11.260000	-451.681805
11.270000	-434.804315
11.280000	-434.436049
11.290000	-431.463156
11.300000	-429.518251
11.310000	-429.376671
11.320000	-427.323872
11.330000	-427.323872
11.340000	-408.780071
11.350000	-380.500744
11.360000	-360.035843
11.370000	-348.703394
11.380000	-348.703394
11.390000	-348.703394
11.400000	-359.049786
11.410000	-359.049786
11.420000	-359.049786
11.430000	-297.027143
11.440000	-236.912128
11.450000	-201.444129
11.460000	-201.444129
11.470000	-201.444129
11.480000	-218.256269
11.490000	-246.444442
11.500000	-299.035364
11.510000	-351.736104
11.520000	-367.766970
11.530000	-387.225729
11.540000	-397.850286
11.550000	-397.850286
11.560000	-397.850286
11.570000	-389.360547
11.580000	-388.293136
11.590000	-367.876157
11.600000	-359.883582
11.610000	-359.883582
11.620000	-359.644299
11.630000	-359.644299
11.640000	-359.644299
11.650000	-357.559699
11.660000	-343.323186
11.670000	-319.611226
11.680000	-307.052861
11.690000	-302.772772
11.700000	-275.691643
11.710000	-268.122433
11.720000	-256.134985
11.730000	-244.537490
11.740000	-220.516352
11.750000	-191.995889
11.760000	-155.853720
11.770000	-126.488709
11.780000	-99.124675
11.790000	-61.948409
11.800000	-47.732148
11.810000	-47.732148
11.820000	-47.732148
